Mnemonic,Name,Std Price
PENI60004,"bicillin L-A 600,000 UNIT/ML SYRINGE",$363.44
PENT400T29,pentoxifylline ER 400 MG TABLET,$2.50
PEPP50CA,peppermint oil 50 MG CAPSULE,$2.50
PERF0.22,Optison 0.66 MG/3 ML VIAL,$491.40
PERF1.1V2,Definity 1.1 MG/ML VIAL,$397.40
PERI2000,"Dianeal 1.5% Dextrose 2,000 ML IP.SOLN",$80.56
PERI2000,"Dianeal 1.5% Dextrose 2,000 ML IP.SOLN",$50.00
PERI200011,"Dianeal 2.5% Dextrose 2,000 ML IP.SOLN",$96.56
PERI200011,"Dianeal 2.5% Dextrose 2,000 ML IP.SOLN",$50.00
PERI6000,"Dianeal 1.5% Dextrose 6,000 ML IP.SOLN",$240.00
PERI6000,"Dianeal 1.5% Dextrose 6,000 ML IP.SOLN",$50.00
PERI60005,"Dianeal 2.5% Dextrose 6,000 ML IP.SOLN",$240.00
PERI60005,"Dianeal 2.5% Dextrose 6,000 ML IP.SOLN",$50.00
PERI60006,"Dianeal 4.25% Dextrose 6,000 ML IP.SOLN",$240.00
PERI60006,"Dianeal 4.25% Dextrose 6,000 ML IP.SOLN",$50.00
PERM59LI20,permethrin cream rinse 6 APPLICATIO/60 ML BOTTLE,$37.80
PERM60CR,permethrin cream 60gm 60 APPLICATIO/60 GM TUBE,$396.00
PERP4TAB5,perphenazine 4 MG TABLET,$7.88
PERP8TAB6,perphenazine 8 MG TABLET,$14.67
PETR28.3,petrolatum oint 30gm 28.35 APPLICATIO/28.35 GM TUBE,$9.63
PETR396O3,aquaphor 1 APPLICATIO GRAM,$63.96
PETR71OI,SDDD 30gm 71 APPLICATIO/71 GM TUBE,$19.76
PGK2.5V,penicillin G potassium 2.5 MU/100 ML PREMIX,$50.64
PHEN0.5S10,PHENYLephrine 0.5 MG/5 ML SYRINGE,$20.25
PHEN100C67,phenytoin ER 100 MG CAPSULE,$3.20
PHEN100T49,phenazopyridine 100 MG TABLET,$4.25
PHEN10VI4,PHENYLephrine 1% 10 MG/ML VIAL,$48.00
PHEN-121,phentermine 37.5 MG CAPSULE,$7.07
PHEN125O5,phenytoin susp 125 MG/5 ML ORAL.SUSP,$8.69
PHEN15DR,PHENYLephrine 2.5% OPHTH SOLN 15 ML BOTTLE,$2.50
PHEN15SP8,PHENYLephrine 0.25% spray 15 SPRAYS/15 ML BOTTLE,$14.27
PHEN15SP9,PHENYLephrine 0.5% nasal spray 15 SPRAYS/15 ML BOTTLE,$14.27
PHEN16.232,PHENobarb/hyoscy/atropine/scop 16.2 MG/5 ML ORALSYR,$167.44
PHEN16.238,PHENobarbital 16.2 MG TABLET,$2.90
PHEN177S7,chloraseptic spray 177 SPRAYS/177 ML BOTTLE,$2.50
PHEN1MED,phenol liquid ez swab 1 EACH SWAB,$20.48
PHEN1SUP8,Preparation H supp 12 EACH/PACKAGE,$3.90
PHEN1SYR28,PHENYLephrine 1 MG/10 ML SYRINGE,$22.50
PHEN200C3,phenytoin ER 200 MG CAPSULE,$6.80
PHEN200T76,phenazopyridine 200 MG TABLET,$18.00
PHEN20EL,PHENobarbital Elixir 20 MG/5 ML SYRINGE,$367.20
PHEN2DRO,PHENYLephrine 2.5% ophth 40 DROPS/2 ML BOTTLE,$130.00
PHEN300C4,phenytoin ER 300 MG CAPSULE,$10.17
PHEN30CA,phenytoin ER 30 MG CAPSULE,$4.85
PHEN30TA,Phenobarbital 30 MG TABLET,$2.50
PHEN50TA9,phenytoin chewable 50 MG TABLET,$4.75
PHEN50VI4,phenytoin 250 MG/50 ML VIAL,$7.43
PHEN50VI6,phenytoin 100 MG/2 ML VIAL,$5.00
PHEN50VI6,phenytoin 100 MG/2 ML VIAL,$4.40
PHEN5DRO,PHENYLephrine 10% ophth 100 DROPS/5 ML BOTTLE,$160.00
PHEN5DRO2,PHENYLephrine 10% ophth 100 DROPS/5 ML BOTTLE,$2.50
PHEN5VIA,phentolamine 5 MG/2 ML VIAL,"$1,487.50"
PHEN65VI,PHENobarbital 65 MG/ML VIAL,$83.20
PHYS1AMP,physostigmine 2 MG/2 ML AMPUL,$156.56
PHYT10AM,phytonadione 10 MG/ML AMPUL,$176.32
PHYT1SYR,phytonadione pediatric 1 MG/0.5 ML SYRINGE,$72.00
PHYT5TAB,phytonadione 5 MG TABLET,$64.00
PILO15DR,pilocarpine 1% ophth 300 DROPS/15 ML BOTTLE,$334.40
PILO15DR2,pilocarpine 2% ophth 300 DROPS/15 ML BOTTLE,$342.00
PILO15DR3,pilocarpine 4% ophth 300 DROPS/15 ML BOTTLE,$358.40
PILO5TAB5L,pilocarpine 5 MG TABLET,$16.88
PIND5TAB,pindolol 5 MG TABLET,$5.94
PIOG15TA50,pioglitazone 15 MG TABLET,$4.65
PIOG30TA47,pioglitazone 30 MG TABLET,$79.16
PIOG45TA46,pioglitazone 45 MG TABLET,$85.88
PIPE2.2521,"piperacillin/tazobactam 2,250 MG VIAL",$55.40
PIPE3.3714,"piperacillin/tazobactam 3,375 MG VIAL",$41.20
PIPE4.5V14,"piperacillin/tazobactam 4,500 MG VIAL",$70.16
PIRO10CA,piroxicam 10 MG CAPSULE,$29.03
PLAS250V,plasmanate 250 ML VIAL,$211.56
PNEU0.5S2,Prevnar 13-valent 0.5 ML SYRINGE,$589.26
PNEU25VI3,pneumococcal-23 0.5 ML VIAL,$346.84
POLI5VIA,"IPOL (polio, inactivated) 5 ML VIAL","$1,092.53"
POLY10DR3,polymyxin/TMP ophth 200 DROPS/10 ML BOTTLE,$43.00
POLY15DR6,polyvinyl alcohol ophth 300 DROPS/15 ML BOTTLE,$7.52
POLY1DRO2,Refresh Ophth 4 DROPS/EACH DROPERETTE,$2.50
POLY238P22,Miralax 238 GM POWDER,$40.82
POLY50006,"polymyxin B sulfate irrigant 500,000 UNIT VIAL",$45.00
POLY510P24,polyethylene glycol 3350 powder 17 GM PACKET,$67.16
POSI10DI,sterile field saline flush 10 ML SYRINGE,$5.00
POTA10CA33,potassium chloride ER 10 MEQ CAPSULE,$4.25
POTA10IV3,"D5 1/2 NS + KCl 10 mEq 10 MEQ/1,000 ML IV.SOLN",$150.00
POTA10IV3,"D5 1/2 NS + KCl 10 mEq 10 MEQ/1,000 ML IV.SOLN",$45.00
POTA10PI3,potassium chloride premix 10 MEQ/100 ML PREMIX,$13.01
POTA10TA90,potassium chloride ER 10 MEQ TABLET,$3.05
POTA20IV17,"D5 NS + KCl 20 mEq 20 MEQ/1,000 ML IV.SOLN",$150.00
POTA20IV17,"D5 NS + KCl 20 mEq 20 MEQ/1,000 ML IV.SOLN",$45.00
POTA20IV18,"D5 LR + KCl 20 mEq 20 MEQ/1,000 ML IV.SOLN",$45.00
POTA20IV19,"sodium chloride 0.9% + KCl 20 mEq/1,000 ML IV.SOLN",$150.00
POTA20IV19,"sodium chloride 0.9% + KCl 20 mEq/1,000 ML IV.SOLN",$45.00
POTA20IV23,"D5 1/2 NS + KCl 20 mEq 20 MEQ/1,000 ML IV.SOLN",$150.00
POTA20IV23,"D5 1/2 NS + KCl 20 mEq 20 MEQ/1,000 ML IV.SOLN",$45.00
POTA20IV27,"sodium chloride 0.45% + KCl 20 MEQ/1,000 ML IV.SOLN",$150.00
POTA20IV27,"sodium chloride 0.45% + KCl 20 MEQ/1,000 ML IV.SOLN",$45.00
POTA20LI18,potassium chloride soln 20 MEQ/15 ML UDC,$52.00
POTA20PA21,potassium chloride ER granules 20 MEQ PACKET,$48.28
POTA20PI3,potassium chloride premix 20 MEQ/100 ML PREMIX,$11.97
POTA20TA83,potassium chloride ER 20 MEQ TABLET,$3.70
POTA2VIA13,Potassium Acetate 40 MEQ/20 ML VIAL,$5.00
POTA2VIA13,Potassium Acetate 40 MEQ/20 ML VIAL,$2.50
POTA2VIA4,Potassium Acetate 100 MEQ/50 ML VIAL,$5.00
POTA2VIA4,Potassium Acetate 100 MEQ/50 ML VIAL,$2.50
POTA2VIA9,potassium chloride 20 MEQ/10 ML VIAL,$5.00
POTA3VIA,potassium phosphate 45 MMOL/15 ML VIAL,$5.00
POTA3VIA,potassium phosphate 45 MMOL/15 ML VIAL,$3.50
POTA40IV,"D5 1/2 NS + KCl 40 mEq 40 MEQ/1,000 ML IV.SOLN",$150.00
POTA40IV,"D5 1/2 NS + KCl 40 mEq 40 MEQ/1,000 ML IV.SOLN",$45.00
POTA40IV5,"D5 NS + KCl 40 mEq 40 MEQ/1,000 ML IV.SOLN",$150.00
POTA40IV5,"D5 NS + KCl 40 mEq 40 MEQ/1,000 ML IV.SOLN",$45.00
POTA40IV7,"sodium chloride 0.9% + KCl 40 mEq/1,000 ML IV.SOLN",$150.00
POTA40IV7,"sodium chloride 0.9% + KCl 40 mEq/1,000 ML IV.SOLN",$45.00
POTA500T,potassium phosphate 500 MG TABLET,$2.50
POTA8CAP5,potassium chloride ER 8 MEQ CAPSULE,$3.75
POTA8TAB3,potassium chloride ER 8 MEQ TABLET,$2.50
POTA99TA5,potassium gluconate 99 MG TABLET,$2.50
POVI28.3,povidone-iodine oint 30gm 28.35 APPLICATIO/28.35 GM TUBE,$6.75
POVI30SO,povidone-iodine 5% ophth 600 DROPS/30 ML BOTTLE,$2.50
PRAM0.1223,pramipexole 0.125 MG TABLET,$3.15
PRAM0.2523,pramipexole 0.25 MG TABLET,$2.50
PRAM0.5T25,pramipexole 0.5 MG TABLET,$14.58
PRAM0.75,pramiprexole 0.75 MG TABLET,$13.28
PRAM15FO,Proctofoam 1% 15 GM CAN,$311.64
PRAM1TAB23,pramipexole 1 MG TABLET,$4.75
PRAS10TA3,Prasugrel 10 MG TABLET,$3.25
PRAV10TA33,pravastatin 10 MG TABLET,$14.49
PRAV20TA,pravastatin 20 MG TABLET,$17.37
PRAV40TA44,pravastatin 40 MG TABLET,$23.09
PRAV80TA29,pravastatin 80 MG TABLET,$21.56
PRAZ1CAP4,prazosin 1 MG CAPSULE,$2.70
PRAZ2CAP2,prazosin 2 MG CAPSULE,$5.72
PRED10TA,predniSONE 10 MG TABLET,$2.50
PRED15SO6,prednisoLONE soln 15 MG/5 ML UDC,$7.38
PRED1TAB4,predniSONE 1 MG TABLET,$2.50
PRED2.5T2,predniSONE 2.5 MG TABLET,$2.50
PRED20TA,predniSONE 20 MG TABLET,$2.50
PRED5DRO2,prednisoLONE Acetate 0.12% oph 100 DROPS/5 ML BOTTLE,$404.85
PRED5DRO9,prednisoLONE Acetate 1% ophth 100 DROPS/5 ML BOTTLE,$177.00
PRED5SOL5,prednisoLONE sod phos soln 5 MG/5 ML UDC,$18.41
PRED5TAB3,predniSONE 5 MG TABLET,$2.50
PREG100C,Lyrica 100 MG CAPSULE,$31.14
PREG150C2,Lyrica 150 MG CAPSULE,$36.77
PREG25CA,Lyrica 25 MG CAPSULE,$28.31
PREG50CA,Lyrica 50 MG CAPSULE,$36.77
PREG75CA2,Lyrica 75 MG CAPSULE,$33.44
PREN1TAB11,prenatal vitamin + iron 1 EACH TABLET,$2.50
PREPHOINT,Preparation H ointment 28 GM TUBE,$44.06
PRESERGEL,Preservision AREDS gel CAPSULE,$2.50
PRESERTAB,Preservision AREDS TABLET,$2.50
PREV15,lansoprazole 15 MG CAPSULE,$3.00
PREVACID15,lansoprazole 15 MG CAPSULE,$3.00
PRIM250T20,primidone 250 MG TABLET,$4.75
PRIM50TA22,primidone 50 MG TABLET,$3.95
PROBGUMMY,lactobacillus gummie TABLET,$2.50
PROC10TA3,PROCHLORPERAZINE 10 MG TABLET,$5.00
PROC10TA3,PROCHLORPERAZINE 10 MG TABLET,$4.45
PROC10VI5,PROCHLORPERAZINE 10 MG/2 ML VIAL,$74.00
PROC25SU,prochlorperazine 25 MG SUPP.RECT,$39.20
PROC500V,"procainamide 1,000 MG/2 ML VIAL",$290.00
PROC5TAB22,PROCHLORPERAZINE 5 MG TABLET,$2.95
PROM118S,promethazine/codeine 118 ML SYRUP,$40.73
PROM118S2,promethazine DM 6.25/15 mg syr 118 ML SYRUP,$2.50
PROM12.512,promethazine 12.5 MG SUPP.RECT,$43.88
PROM12.539,promethazine 12.5 MG TABLET,$2.80
PROM-24,promethazine 25 MG TABLET,$2.50
PROM25AM10,promethazine 25 MG/ML AMPULE,$9.00
PROM25SU,promethazine 25 MG SUPP.RECT,$43.47
PROM25VI2,promethazine 25 MG/ML VIAL,$5.94
PROM5SYR,promethaz/code 6.25/10mg syr 5 ML ORALSYR,$13.14
PROM6.25,promethazine syrup 6.25 MG/5 ML UDC,$15.21
PROM6.2516,promethazine 6.25 MG/5 ML 118 ML BOTTLE,$2.50
PROP10TA19,propranolol 10 MG TABLET,$2.50
PROP10VI26,propofol 200 MG/20 ML PREMIX,$27.00
PROP10VI28,propofol 500 MG/50 ML PREMIX,$60.00
PROP10VI31,"propofol 1,000 MG/100 ML PREMIX",$120.00
PROP120C7,propranolol LA 120 MG CAPSULE,$121.28
PROP150T14,propafenone 150 MG TABLET,$2.50
PROP15DR,Systane 0.3-0.4% Ophth 15 ML 300 DROPS/15 ML BOTTLE,$39.15
PROP15DR12,PROPARACAINE 0.5% OPHTH SOLN 15 ML BOTTLE,$140.40
PROP1DRO,Systane 0.3-0.4% Ophth 1 ML 4 DROPS/EACH DROPERETTE,$2.50
PROP1VIA,propranolol 1 MG/ML VIAL,$36.00
PROP20TA8,propranolol 20 MG TABLET,$2.55
PROP225T2,propafenone 225 MG TABLET,$10.49
PROP30DR,Systane 0.3-0.4% Ophth 30 ML 600 DROPS/30 ML BOTTLE,$55.60
PROP40TA5,propranolol 40 MG TABLET,$4.86
PROP50TA5,propylthiouracil 50 MG TABLET,$6.53
PROP60CA18,propranolol LA 60 MG CAPSULE,$8.96
PROP80CA8,propranolol LA 80 MG CAPSULE,$8.78
PROPOFIVP,PROPOFOL 200 MG/20 ML VIAL,$5.00
PROPOFIVP,PROPOFOL 200 MG/20 ML VIAL,$2.50
PROT10VI,PROTAMINE 50 MG/5 ML VIAL,$46.80
PSEU30TA14,pseudoephedrine 30 MG TABLET,$2.50
PSEU60TA,pseudoephedrine 60 MG TABLET,$2.50
PSEUDOLIQ,pseudoephedrine liquid 118 ML BOTTLE,$2.50
PSYL0.52,psyllium husk 0.52 GM CAPSULE,$2.50
PSYL3.4P4,psyllium seed/sucrose 1 PACKET PACKET,$2.50
PSYL369P,psyllium powder 1 TSP POWDER,$23.63
PYRA50OR7,"pinworm medicine 4,320 MG/30 ML BOTTLE",$27.14
PYRI100T,pyridoxine 100 MG TABLET,$2.50
PYRI100V,pyridoxine 100 MG/ML VIAL,$60.80
PYRI50TA2,pyridoxine 50 MG TABLET,$2.50
PYRI60TA3,pyridostigmine 60 MG TABLET,$5.58
PYRI700S,pyrithione zinc 1% shampoo 100 APPLICATIO/700 ML BOTTLE,$31.50
QUESTRAN,cholestramine/sugar 378 GM/CAN,$458.96
QUET100T78,QUEtiapine 100 MG TABLET,$4.85
QUET150T,SEROquel XR 150 MG TABLET,$59.00
QUET200T44,QUEtiapine 200 MG TABLET,$83.16
QUET200T6,SEROquel XR 200 MG TABLET,$64.92
QUET25TA56,QUEtiapine 25 MG TABLET,$2.85
QUET300T60,QUEtiapine 300 MG TABLET,$67.84
QUET400T52,QUEtiapine 400 MG TABLET,$6.30
QUET50TA69,QUEtiapine 50 MG TABLET,$29.57
QUIN10TA2,quinapril 10 MG TABLET,$18.18
QUIN20TA2,QUINAPRIL 20 MG TABLET,$18.18
RABI150V,rabies immune globulin 300 UNIT/2 ML VIAL,"$2,485.42"
RABI150V2,"rabies immune globulin 1,500 UNIT/10 ML VIAL","$9,723.54"
RABI150V7,KEDRAB (Rabies Immune Globulin) 300 UNITS/2 ML VIAL,"$2,609.67"
RABI2.5V5,rabies vaccine 1 ML/2.5 UNIT VIAL,$891.66
RACE1VIA4,racepinephrine inh 0.5 ML NEBULE,$6.75
RAME8TAB8,ramelteon 8 MG TABLET,$50.36
RAMI10CA36,ramipril 10 MG CAPSULE,$9.45
RAMI2.5C28,ramipril 2.5 MG CAPSULE,$8.73
RANI-159,raNITIdine 150 MG TABLET,$2.50
RANI15SY9,raNITIdine syrup 15 MG/ML SYRUP,$3.70
RANI300T61,raNITIdine 300 MG TABLET,$12.56
RANI50VI4,raNITIdine 50 MG/2 ML VIAL,$61.88
RANO1000,"ranolazine 1,000 MG TABLET",$43.92
RANO500T2,ranolazine 500 MG TABLET,$26.78
RECL5INF,zoledronic acid premix 5 MG/100 ML PGGYBK.BTL,"$1,050.00"
RECO5000,"RECOTHROM 5,000 UNITS VIAL",$344.00
RED600CA7,Red Yeast Rice 600 MG CAPSULE,$2.50
REFAMPULE,DRUG NAME 100 MCG/2 ML AMPULE,$5.00
REFAMPULE,DRUG NAME 100 MCG/2 ML AMPULE,$3.65
REFCAPSULE,DRUG NAME 100 MG CAPSULE,$36.77
REFCREAM,DRUG NAME 1% CREAM 28 GM TUBE,$9.45
REFDOSEPK,DRUG NAME 0.4 MG TABLET,$328.60
REFEYEDROP,DRUG NAME OPHTH SOLN 3 ML BOTTLE,$521.50
REFEYEOINT,DRUG NAME OPHTH OINT 3.5 GRAM TUBE,$40.88
REFGEL,DRUG NAME TOP GEL X% 45 GM TUBE,$482.06
REFINHALER,DRUG NAME 8.5 GM (200 INH) MDI,$238.28
REFLIQBULK,DRUG NAME ORAL SOLUTION 30MG/30ML BOTTLE,$120.00
REFLIQUDC,DRUG NAME160 MG/5 ML LIQUID,$2.50
REFLOTION,DRUG NAME TOP LOTION 177 ML BOTTLE,$6.75
REFNEBUL,DRUG NAME 2.5 MG/3 ML INHALATION SOLUTION,$4.00
REFOINT,DRUG NAME 1% TOP OINT 28 GM TUBE,$9.45
REFPATCH,DRUG NAME STRENGTH PATCH,$314.84
REFRESHGEL,Refresh Liquigel 15 ML BOTTLE,$35.51
REFRESHOPT,Refresh Optive Advanced 10 ML BOTTLE,$43.88
REFSPRAY,DRUG NAME TOP SPRAY 120 ML BOTTLE,$88.00
REFSUPP,DRUG NAME 120 MG SUPPOSITORY,$2.95
REFSYRIV,DRUG NAME 30 MG/0.3 ML SYRINGE,$26.87
REFSYRORAL,DRUG NAME 250 MG/5 ML ORAL SYRINGE,$5.34
REFTABLET,DRUG NAME 500 MG TABLET,$13.50
REFVIALLQ,DRUG NAME 300 MG/2 ML VIAL,$5.54
REFVIALPWD,"DRUG NAME 1,000 MG VIAL",$10.00
REFVIALPWD,"DRUG NAME 1,000 MG VIAL",$5.00
REFVIALPWD,"DRUG NAME 1,000 MG VIAL",$4.73
REGA0.4S,regadenoson 0.4 MG/5 ML SYRINGE,$850.36
REMI2VIA3,remifentanil 2 MG/5 ML VIAL,$429.03
REMSKINREP,Remedy Skin Repair Cream 118 GM TUBE,$48.00
REMZGUARD,Remedy Phytoplex Z-Guard 113 GM TUBE,$48.00
RENAPLEXD,Renaplex-D 1 EACH TABLET,$2.50
RENVITAB,Renal-Vite TABLET,$2.50
REPA1TAB13,repaglinide 1 MG TABLET,$4.55
RHO(15007,"Rho(D) Immune Glob 1,500 UNIT SYRINGE",$321.12
RIBA200C24,RIBAVIRIN 200 MG CAPSULE,$9.00
RIFA150C18,rifAMPin 150 MG CAPSULE,$7.16
RIFA200T2,rifAXIMin 200 MG TABLET,$74.16
RIFA300C8,rifAMPin 300 MG CAPSULE,$20.66
RIFA550T4,XIFAXAN 550 MG TABLET,$129.36
RING100011,"LR 1,000 ML IV.SOLN",$150.00
RING100011,"LR 1,000 ML IV.SOLN",$45.00
RING30003,"Lactated Ringers Irrig 3,000 ML IRRIG.SOLN",$120.00
RING500I4,LR 500 ML IV.SOLN,$150.00
RING500I4,LR 500 ML IV.SOLN,$22.50
RISE150T6,Risedronate 150 MG TABLET,"$1,232.28"
RISE35TA19,risedronate 35 MG TABLET,$247.80
RISP0.2524,risperiDONE 0.25 MG TABLET,$2.90
RISP0.25T,risperiDONE ODT 0.25 MG TABLET,$2.90
RISP0.5T22,risperiDONE ODT 0.5 MG TABLET,$14.54
RISP0.5T47,risperiDONE 0.5 MG TABLET,$3.35
RISP12.5,risperiDONE Consta 12.5 MG/2 ML SYRINGE,$793.63
RISP1SOL3,risperiDONE Soln 30 MG/30 ML BOTTLE,$120.80
RISP1TAB73,risperiDONE 1 MG TABLET,$2.50
RISP25SY,risperiDONE Consta 25 MG/2 ML SYRINGE,"$1,587.11"
RISP2TAB4,risperiDONE 2 MG TABLET,$4.10
RISP37.5,risperiDONE Consta 37.5 MG/2 ML SYRINGE,"$2,380.77"
RISP50SY,risperiDONE Consta 50 MG/2 ML SYRINGE,"$3,174.43"
RITU10VI2,Rituxan 500 MG/50 ML VIAL,"$14,092.80"
RIVA1.5C,rivastigmine 1.5 MG CAPSULE,$25.79
RIVA10TA,Xarelto 10 MG TABLET,$51.72
RIVA15TA,Xarelto 15 MG TABLET,$51.72
RIVA1PAT11,rivastigmine 13.3 mg/24hr 1 EACH PATCH,$67.60
RIVA1PAT7,rivastigmine 4.6 mg/24hr 1 EACH PATCH,$54.04
RIVA20TA,Xarelto 20 MG TABLET,$51.72
RIVA3CAP8,rivastigmine 3 MG CAPSULE,$19.08
RIVA4.5C,rivastigmine 4.5 MG CAPSULE,$25.79
RIVA6CAP,rivastigmine 6 MG CAPSULE,$25.79
RIZA10TA8,rizatriptan 10 MG TABLET,$132.84
ROCU10VI2,rocuronium bromide 50 MG/5 ML VIAL,$21.83
ROFL500T2,roflumilast 500 MCG TABLET,$42.88
ROPI0.2519,rOPINIRole 0.25 MG TABLET,$11.30
ROPI0.5T12,rOPINIRole 0.5 MG TABLET,$2.50
ROPI1TAB23,rOPINIRole 1 MG TABLET,$2.50
ROPI2TAB31,rOPINIRole 2 MG TABLET,$2.50
ROPI3TAB,rOPINIRole 3 MG TABLET,$26.24
ROPI4TAB4,rOPINIRole 4 MG TABLET,$11.70
ROPI5TAB,rOPINIRole 5 MG TABLET,$26.24
ROPI5VIA11,ropivacaine HCl/PF 0.5% 30 ML VIAL,$86.84
ROSU10TA35,rosuvastatin 10 MG TABLET,$40.28
ROSU20TA43,rosuvastatin 20 MG TABLET,$6.30
ROSU40TA7,rosuvastatin 40 MG TABLET,$40.28
ROSU5TAB27,rosuvastatin 5 MG TABLET,$6.30
ROTA2SOL3,ROTATEQ (rotavirus) 2 ML SOLUTION,$328.56
RUFI200T,rufinamide 200 MG TABLET,$43.72
SACC250C8,saccharomyces boulardii 250 MG CAPSULE,$4.65
SACU1TAB,sacubitril/valsartan 24/26 mg 1 EACH TABLET,$34.74
SACU1TAB5,sacubitril/valsartan 97/103 mg 1 EACH TABLET,$34.74
SALI44.3,biotene spray 45 SPRAYS/45 ML BOTTLE,$20.12
SALS750T35,salsalate 750 MG TABLET,$18.90
SAW160CA,SAW PALMETTO 160 MG CAPSULE,$2.50
SAW450CA,SAW PALMETTO 450 MG CAPSULE,$2.50
SAXA2.5T2,ONGLYZA 2.5 MG TABLET,$54.44
SCALPICIN,Scalpicin 1% soln 44 ML BOTTLE,$33.03
SCLE30AE4,Talc Sterile 4 GM VIAL,$490.00
SCOP1PAT5,Scopolamine 1 EACH PATCH,$85.20
SELE120L,selenium 2.5% lotion 120 ML BOTTLE,$79.20
SELE200T10,selenium 200 MCG TABLET,$2.50
SELE207S,selenium 1% shampoo 207 ML BOTTLE,$13.01
SENN1TAB16,sennosides/docusate 8.6/50 mg 1 EACH TABLET,$2.50
SENN8.6T16,sennosides 8.6 MG TABLET,$2.50
SENN8.8S6,sennosides Oral Syrup 5 ML/8.8 MG SYRUP,$2.50
SENS30TA,cinacalcet 30 MG TABLET,$68.40
SERO300T5,QUEtiapine-XR 300 MG TABLET,$85.12
SERO50TA5,QUEtiapine-XR 50 MG TABLET,$31.86
SEROXR400,SEROquel XR 400 MG TABLET,$100.04
SERT-2,sertraline 100 MG TABLET,$12.83
SERT20OR4,"sertraline soln 1,200 MG/60 ML BOTTLE",$223.64
SERT25TA39,sertraline 25 MG TABLET,$2.50
SERT50TA70,sertraline 50 MG TABLET,$2.50
SEVE800T8,sevelamer 800 MG TABLET,$8.33
SEVO250L,sevoflurane inh 250 ML GAS,$50.00
SILD100T24,sildenafil 100 MG TABLET,$265.84
SILV1STI2,silver nitrate sticks 1 EACH EACH,$2.50
SILV20CR7,silver sulfadiazine 1% cream 20 APPLICATIO/20 GM TUBE,$37.44
SILV25CR3,silver sulfadiazine 1% cream 25 APPLICATIO/25 GM TUBE,$40.46
SILV50CR22,silver sulfadiazine 1% cream 50 APPLICATIO/50 GM TUBE,$49.00
SILV85CR2,silver sulfadiazine 1% cream 85 APPLICATIO/85 GM TUBE,$105.88
SIME125T28,simethicone chewable 125 MG TABLET,$2.50
SIME180C30,simethicone 180 MG CAPSULE,$22.32
SIME40DR5,"simethicone infant drops 2,000 MG/30 ML BOTTLE",$20.07
SIME80TA34,simethicone chewable 80 MG TABLET,$2.50
SIMV10TA19,simvastatin 10 MG TABLET,$12.69
SIMV20TA18,simvastatin 20 MG TABLET,$22.14
SIMV40TA86,simvastatin 40 MG TABLET,$2.50
SIMV5TAB,simvastatin 5 MG TABLET,$12.65
SITA100T10,Januvia 100 MG TABLET,$63.64
SITA1TAB,SITagliptin/metFORMIN 50/500mg 1 EACH TABLET,$32.22
SITA25TA2,Januvia 25 MG TABLET,$57.28
SITA50TA2,Januvia 50 MG TABLET,$50.80
SOD.1TAB,Thermotabs 1 EACH TABLET,$2.50
SOD118IR7,eye irrigation solution 118 ML BOTTLE,$13.59
SOD1PACK4,Neilmed Sinus Rinse 1 PACKET PACKET,$2.50
SOD250TA6,neutraphos 250 MG TABLET,$4.85
SOD3VIAL,sodium phosphate 45 MMOL/15 ML VIAL,$174.84
SOD3VIAL6,sodium phosphate 15 MMOL/5 ML VIAL,$59.24
SODI0.48,sodium bicarbonate 2.4 MEQ/5 ML VIAL,$34.34
SODI0.5S,sodium bicarbonate 4.2% infant 5 MEQ/10 ML SYRINGE,$43.24
SODI100031,"sodium chloride 1,000 MG TABLET",$4.77
SODI10008,"sodium chloride 0.9% for irrigation 1,000 ML IRRIG.SOLN",$45.00
SODI10009,"sodium chloride 0.45% 1,000 ML IV.SOLN",$150.00
SODI10009,"sodium chloride 0.45% 1,000 ML IV.SOLN",$45.00
SODI133E2,fleet enema 133 ML ENEMA,$5.94
SODI14.1,aloe vera nasal gel 14.1gm 14 APPLICATIO/14.1 GM TUBE,$11.57
SODI15OR8,sodium polystyrene sulf susp 15 GM/60 ML ORAL.SUSP,$40.50
SODI1SYR,sodium bicarbonate 8.4% 50 MEQ/50 ML SYRINGE,$42.24
SODI1VIA,sodium bicarbonate 8.4% 50 MEQ/50 ML VIAL,$43.61
SODI250P,SODIUM CHLORIDE 0.45 % 250 ML PGGYBK.PRT,$14.13
SODI2VIA8,sodium acetate 40 MEQ/20 ML VIAL,$14.18
SODI30005,"sodium chloride 0.9% for irrigation 3,000 ML IRRIG.SOLN",$120.00
SODI3VIA4,sodium chloride 0.9% inh 3 ML NEBULE,$2.50
SODI44SP2,Deep Sea Nasal Spray 44 ML BOTTLE,$3.85
SODI473S5,sodium hypochlorite 0.50% (full strength) 473 ML BOTTLE,$41.63
SODI473S6,sodium hypochlorite 0.25% (half strength) 473 ML BOTTLE,$41.63
SODI473S7,sodium hypochlorite 0.125% (quarter strength) 473 ML BOTTLE,$44.78
SODI4VIA18,sodium chloride 120 MEQ/30 ML VIAL,$20.21
SODI4VIA3,sodium chloride 3% inh 4 ML NEBULE,$2.50
SODI500I11,sodium chloride 0.45% 500 ML IV.SOLN,$150.00
SODI500I11,sodium chloride 0.45% 500 ML IV.SOLN,$23.63
SODI500I8,hypertonic saline 3% 100 ML IV.SOLN,$10.00
SODI500I8,hypertonic saline 3% 100 ML IV.SOLN,$5.00
SODI60VI,nithiodote 300 mg/12.5 gm 60 ML VIAL,$581.00
