Procedure ID,Description,Amount
963507,SCR BN 4.35MM 14MM SPNE ,250.00
963509,SCREW CANNULATED 6.5 160,741.00
963510,SCREW LOCKING TI 4.0MM X,456.00
963512,SCREW CANN 6.5X75X32MM  ,691.25
963515,NRSTM KIT 60CM LMTRD  44,7400.00
963577,SOL IV 10% DEX 500ML    ,16.16
963578,NS 250 ML               ,178.77
963580,SOL IV HEP 25000 D5W 250,34.42
963581,SOL IV 20 MQ KCL5%DEX   ,20.37
963584,SOL IV 0.9% NACL 100ML  ,17.56
963585,RETRACT 3301G           ,283.63
963715,PLATE ANT CERV 40X2 LVL ,2375.00
963722,CATH ULTSND 10FR 90CM   ,10731.00
963725,KIT IT PMP SPNL SEG REV ,1053.70
963728,BNE GFT INFS BMP 2X SM  ,2190.00
963729,GRAFT BN RHBMP-2 XS     ,4315.00
963730,GFT CV VNFL2 STP A4-7X20,1712.50
963731,HALO CERV               ,5675.25
963759,CAP END +5MM 04.004.001S,535.00
963760,CAP END TIB 10MM        ,629.50
963771,HALO ADD                ,2512.00
963772,SAW BL PRECSN CARTG     ,1099.90
963780,NAIL IM TI 12MMX380 130 ,4315.50
963785,BLN SNRG 5X4X135        ,1088.48
963800,STEM FEM 90MM 15MM CMNT ,2775.67
963811,SYS DRG DLV 2ML/HR      ,319.44
963835,BLN SNRG 8X2X75         ,1029.09
963854,SCREW BNE TI 14X4MM VERT,2000.00
963855,ROD SPNL 500MM 5.5MM CD ,450.00
963857,ROD SPNL HORIZON 5.5X35 ,500.00
963859,FORCEP BIPOL ISOCOOL 813,1769.82
963860,STENT SFA VBHN 5X5X120  ,6550.00
963866,LEADWIRE TRIAL 3066     ,1990.00
963867,LEADWR ELCTRTX 24 60 QUA,1990.00
963868,LEAD NEUROSTIM QTRDE    ,3900.00
963871,GWIRE SXTNT SPN BLNT    ,116.84
963896,SCREW PROX LCK 5X75     ,300.00
963917,CUP ACTB PNCL SECT 56MM ,3150.00
963929,STENT STENTNL 6X60X135  ,3363.75
963930,STENT STENTNL 6X80X135  ,3363.75
963931,STENT STENTNL 7X40X135  ,3138.75
963932,STENT STENTNL 7X60X135  ,3363.75
963933,STENT STENTNL 8X60X135  ,3330.25
963935,STENT STENTNL 10X40X75  ,3138.75
963936,STNT TRCHBR ICST 80X16X6,6025.00
963937,STNT TRCHBR ICST 80X22X6,6287.50
963989,PIN PERC 6.2X100        ,872.36
963990,PIN FX REF PERC 150MM   ,664.55
963993,SPACER SPN XD XPND 23MM ,7500.00
963995,KWIRE FX SS 10/10 70MM  ,181.74
963998,CATH SPYSCOPE M00546230 ,3174.98
963999,FORCEP ENDO 286CM 1MM   ,3320.91
964004,SUTURE PDS 4-0 PDP496G  ,49.56
964006,BIT DRL NCB 195X4.3MM   ,540.89
964015,TOOL TUNLNG 12" 1112    ,192.36
964017,LEAD NRSTM 60CM LMTRD   ,7178.00
964020,EXTENSION NRSTM 40C RSTR,3250.00
964026,LEAD NRSTM 90CM LMTRD   ,7400.00
964035,GRAFT BN DWL 14MM 400209,1381.00
964037,TUBNG PRSS TRUWVE ART 12,13.78
964040,SCREW BN SPN CSLP 4X14  ,500.00
964045,BURR LENGEND DIAM 14CM 1,659.70
964046,CANN CORONARY 6.0 215814,1784.76
964049,SUTURE FIBERWIRE AR-7210,207.70
964050,GW FXCR TFE 035 180 J   ,73.56
964052,SCREW V/A S/D 4.5X11    ,1112.25
964057,GFT VSC PRTN RNG 8X80X70,6650.00
964062,SHEATH BRTP 10F 23CM45MM,126.67
964072,SHTH BRTP 6F 55         ,140.04
964085,WIRE IQ 185 STRAIGHT    ,380.00
964094,GW CHC 182 FLPY         ,366.00
964097,SHTH BRTP 8F 55         ,140.04
964111,GUIDEWIRE VASC 180CM .01,289.77
964116,BLADE SAW SAG 422112085 ,321.00
964129,ROD SPNL CPSR 70X5.5    ,500.00
964187,SCREW ST SPNL LOCK CAP  ,250.00
964188,SPCR VERT PEEK STX 26   ,7500.00
964194,PIN TEMP PLT HOLDING    ,492.12
964197,STEM FEM TIV LM 13X140  ,6000.00
964202,NAIL FEMORAL EX 10X340  ,4239.50
964203,SCREW BNE TI 72X5 TIB LO,484.50
964204,SCREW LOCKING 52MMX5MM 0,434.75
964209,PLATE ANT CERV 25MM     ,4814.25
964211,NAIL TROCH LT 130D 12X40,4529.25
964212,BRACE ORTHO LG 79-95417 ,264.75
964245,SCREW MUL AX 5.5X50     ,1800.00
964247,SCREW CORT 201.362.97   ,90.25
964248,SCREW LOCKING 201.880   ,289.75
964249,SCREW LOCKING 201.882   ,289.75
964250,SCREW LOCKING 201.884   ,617.50
964257,PLATE MINI LCP 247.349  ,1988.00
964266,SCREW BN SS 14X2 LCP CRT,90.25
964271,CLSRE FMSTP CMPRSS GLD  ,431.54
964272,SPACR SPN CNRST 25X14X11,4160.00
964275,SPACER CNSTN PSR 7X14X11,3266.50
964276,BONE CNSTN PSR 8X14X11  ,3266.50
964278,SLED IVUS PULBCK GLXY   ,180.56
964291,STENT BIL PANC ZMN 7X9  ,118.13
964295,PLATE 3.5MM LCP OLECRANO,2553.25
964304,ANCH SUT BIO-CMPST 3.0  ,1162.50
964305,GWIRE ID2.0MM THRD      ,217.93
964311,SCREW LOCK 5MM ST WSTARD,373.00
964314,BIT SURG DRL OD4.3MM CAL,1049.93
964317,NAIL FEMORAL IM TI 11X36,4239.50
964319,PLATE 4.5 4H/RT 106     ,3652.75
964320,SCREW BONE TI 5.0 X 66MM,484.50
964364,GRAFT ILC 14X14X13.5    ,8375.00
964375,SUTURE LASSO AR-4068-05S,191.58
964384,CATH BLN HRCN RX4X10X180,855.99
964385,BUTTON 3CM 20FR ENTRL FD,338.07
964386,LEAD DRATA 712065       ,11875.00
964397,SCREW PERI 3.5X44 2.7 HD,77.00
964401,SCREW PERI 3.5X54 2.7 HD,74.50
964404,BSKT RTRV 12X1X120      ,760.35
964451,SCREW CORT HEX 2.7X40   ,45.50
964460,SCREW CORT HEX 2.7X60   ,45.50
964464,SOL IV 0.9% NACL 50ML   ,18.96
964465,SOL IV 0.9% NACL 250ML  ,24.24
964469,GRAFT VASC 7X45 ARTGRFT ,2647.50
964470,GFT CV CLLGN 6X50       ,2647.50
964474,NAIL TIB T2 9MM 39CM LCK,3378.00
964475,GRAFT VASC ART 40CM 8MM ,2497.50
964476,STNT ESPH VBHN 13X10X110,7007.50
964478,SCREW LOCK 40MMX5MM 04.0,484.50
964485,PORTCATH DUAL 21-8010-24,2367.30
964486,SUTURE PRLN 7-0 8735H   ,115.65
964490,PLATE BONE TI ARCH 10MM ,1917.50
964493,STENT AAA EXLDR 14.5X10 ,10750.00
964502,SCREW CORTICAL LCP 2.4 X,137.75
964506,COMPNT FEM SZ4 LT       ,10878.75
964507,COVER BUR HL LOPRO 20MM ,890.00
964522,PLATE BNE BAR 2HOLE 12  ,412.50
964528,CAP PROT TIP BLUE 5MM   ,178.65
964530,SCREW BNE 316L SS L28MM ,292.25
964531,SCREW LCP CORTICAL 2.7 X,90.75
964562,GWIRE VAS .018 180X25   ,874.09
964563,GLDWIRE GT .018IN 180X45,694.71
964568,BLN CATH DIL 15CM       ,918.55
964570,GDWIRE VAS RDRUN F07914 ,155.38
964621,HEAD HUM SHLDR CPLND HA7,7250.00
964627,SLEEVE CNTRNG HIP 31MM  ,5906.50
964629,COMPNT FEM LT KN SZ3    ,3312.50
964631,SHUNT MINI EXPRESS 47053,2487.50
964634,STEM FEM FLUT KN 75X16MM,3113.50
964637,BLN SNRG 4X4X135        ,1077.85
964640,BLN SNRG 8X4X135        ,1077.85
964641,CATH ANG SY M001195030  ,1029.09
964643,CMPNT FEM C DIST KNEE   ,20587.50
964646,BLADE STERNAL 6207097101,111.12
964662,SHELL ACTB TRLG 50X28MM ,7710.00
964663,DRSG FOAM LG 15X10      ,65.31
964666,CATH VNTRC W/BACTISEAL  ,1321.36
964672,CATH KIT BACTISEAL      ,1560.50
964687,SCREW BONE TI LOCKING 5.,484.50
964688,SCREW NLEX 5X4.3X42MM   ,484.50
964696,STENT SFA VBHN 5X10X120 ,7487.50
964702,GFT ILC 16X20X11.5      ,9312.50
964705,STRUT FEM CORT X20675   ,1912.50
964715,STENT BIL XPR 5X15X150  ,3107.50
964716,BSKT RTRV RPZDO CMPT    ,882.75
964727,PLATE BN SS L75MM PUBIC ,1593.75
964729,FLTR VC CLECT 8.5F 30X48,3362.50
964730,PLATE SYNTHES 487.228   ,2355.00
964731,GWIRE 2.8X300MM         ,567.64
964732,SCREW CANNULATED 6.5 160,691.25
964735,SCREW BNE SS 50X2.7 LOK ,287.50
964736,BIT DRL CLBRT 2.0       ,1280.05
964738,SCREW SS 22X2.7 LOK 2   ,301.75
964739,PLATE BNE RGD 2H 12     ,352.50
964740,BIT DRL 2.5 CQ CLBCT    ,962.99
964743,SCREW NCB SLFTAP 5X40   ,355.25
964755,GRAFT TLNT TF3434       ,31000.00
964756,GNTR ESURG DMPLS 2PIN   ,56062.50
964757,COMPONENT FEM 2.5 RT KN ,3172.50
964758,SCREW NCB CANC 5X65     ,334.25
964760,NDL BX 11G              ,526.74
964761,STEM TIBIAL L47MM OD12MM,3113.50
964765,SCREW CANN 6.5X75X16MM  ,691.25
964771,SCREW BNE 2.7X30MM      ,266.00
964772,SCREW TT 401.386.99     ,132.50
964773,BEARING 63/67MMX12MM VNG,1375.00
964782,EVAS L113MM OD42MM ODSEC,32550.00
964788,EVAS L111MM OD44MM ODSEC,30000.00
964794,INTRODUCER G12606       ,54.68
964796,NEEDLE ARTHSCP XL DIAP  ,310.69
964798,PLUG VASC 100CM 16MM AMP,1930.00
964800,COIL EMB IDC 2D 14X20   ,914.75
964801,COIL EMB IDC 2D 14X30   ,996.95
964804,KIT BN BX VERT 13G 5IN B,163.12
964805,SCREW LOCKING 201.890   ,289.75
964806,SCREW CORT SLFTAP 5X38  ,355.25
964807,PLATE BN SS L76MM LCP   ,1014.25
964809,SET IRR HIGH FLW        ,310.37
964810,BRACE PED MED WLKR 79-95,264.75
964815,BIT DRL 485MM 4.5-6.5MM ,1185.41
964817,KIT NRSTM 60CM LMTRD    ,5335.00
964818,XTNSN NRSTM 30CM        ,1736.25
964821,NRSTM SPNL CRD 16 CHN   ,29590.00
964838,SCREW BNE L65 5 LOK     ,603.25
964841,RETRACTOR ALEXIS O 360D ,272.40
964849,SCREW CORTEX 201.370.97 ,90.25
964851,CATH ANGIO ACVU 9803    ,883.53
964852,SCREW BN SS 22X2 LCP ORT,259.00
964853,SCREW BN SS 24X2 LCP ORT,259.00
964854,SCREW BN SS 30X2 LCP ORT,259.00
964855,PLATE BN SS 31X4        ,629.50
964862,TOOL DSCT MDSRX DMD140X3,949.23
964863,NAIL IM TI 130DD 12X400M,4315.50
964865,BURR LEGEND2.5X120MT12MH,891.79
964870,SCREW LOCK 04.005.532S  ,532.00
964872,PLATE BN SS L38MM LCP OR,565.25
964877,SCREW CANN 4.0X40       ,397.25
964878,BLN STRLG OW 10X40X135  ,1580.99
964879,BLN STRLG 5.5X20X135    ,1164.41
964882,BLN2.0H74939135202010   ,1652.19
964883,CATH BLN .014 ODSEC2.5 L,1084.15
964887,BLN STRLG 4.5X20X135    ,1530.65
964892,CATH BLN H74939031804010,1652.19
964894,CATH STRLG BLN 5FR 13   ,1597.13
964907,CLIP ANRSM PERM FT780D  ,667.00
964908,CLIP ANRSM PERM FT792D  ,667.00
964909,CLIP ANRSM 6.1MM 3.5MM Y,710.40
964910,CLIP ANRSM 4MM YSRGL MIN,775.45
964911,CLIP ANRSM PERM FT726T  ,667.00
964912,CLIP ANRSM PERM FT744T  ,775.45
964913,CLIP ANRSM PERM FT746T  ,667.00
964914,CLIP ANRSM PERM FT750T  ,667.00
964915,CLIP ANRSM PERM FT754T  ,775.45
964916,CLIP ANRSM PERM FT764T  ,775.45
964918,NEEDLE BPSY MARROW DBMNJ,188.82
964922,PLATE BN SS L36MM LCP OR,1009.50
964923,STEM FEM 140MM PRCT 4   ,5000.00
964925,SCREW BN SS 26X2 LCP ORT,259.00
964930,PORT PERIT W/CATH 14.3  ,534.50
964934,GRAFT CV CLGN 35X6X5    ,2497.50
964935,CMPNT KN FEM RT 60      ,3677.50
964937,SCREW CORT S/T 2.4X22MM ,137.75
964946,PLATE BN 2.0 RES 852.020,785.00
964952,BLADE SHVR INC+ ELITE4.5,601.47
964960,EVAS L114MM OD38MM ODSEC,31000.00
964961,GRAFT EVAS TLNT 112X40MM,30000.00
964971,BIT DRILL 2.7 3 FLUTE QC,722.24
964979,PLATE BN SS L52MM LCP OR,907.25
964980,SCREW PNCL 6.5X20 CANC  ,125.00
964982,GFT ILC 16X16X5.5       ,6000.00
964983,SCREW SPN VRTXMAX 3.5X18,2000.00
964984,GFT ILC 16X16X85        ,7250.00
964990,PERMACOL IMP 1 SQ CM    ,57.65
964999,CUP ACTB PNCL 58 GRPTN  ,2500.00
965002,DEVICE FIX REPAIR SYSTEM,1020.00
965008,STENT PANC ZMMN 7FR 3   ,118.13
965010,RECORDER CARD56.3X18.5X8,7875.00
965022,MSH HRN EPTFE 3IN CRC SM,1427.50
965026,BIT SRG DRL CLBRT 200MM ,998.00
965031,CTHATHR DBCK 1.25       ,10711.74
965032,CTHATHR DBCK CN SLD 1.5 ,10711.74
965033,CTHATHR DBCK CN SLD 1.75,10711.74
965034,CTHATHR DBCK CRWN SLD 2 ,10711.74
965035,CTHATHR DBCK CN SLD 2.25,11478.04
965036,GW VIPRGW SRG TIP 335   ,752.93
965042,HEAD HUM 3 COPELND      ,7250.00
965048,SPACER PK VERT 10D ALIF ,6250.00
965054,KIT STIM NRMSCLR RCHRG  ,37500.00
965062,TUBING IRR SCT FLD MGMNT,657.59
965063,MNPLT CUP ENDO VCARE LG ,570.01
965092,PROBE MONOPLR 36CMX10FT ,521.79
965099,DEVICE FD TEAL BRDL 10FR,284.24
965123,STAPLER INT 35.5X5MM    ,2114.41
965135,CEMENT BN COBALT 40X20GM,1417.50
965137,PLATE LCP SS 6HL        ,997.50
965153,SP VENOGM SP SAG SNS    ,23975.69
965200,SCREW ORT LOCKING 4.5X38,312.50
965201,SCREW 4.5 LOCK 35MM     ,430.00
965202,SCREW BN L32MM OD4.5MM  ,385.00
965203,SCREW BN TI L29MM DWD029,482.50
965204,SCREW ORT 26MM          ,482.50
965207,SCREW FIX REV 4.5X38    ,167.50
965208,SCREW BNE NLK REV 4.5X35,167.50
965209,SCREW AQLS SHLDR 4.5X32 ,210.00
965210,SCREW BN TIT L29MM AEQ  ,187.50
965211,SCREW BN 26MM COM VDV226,210.00
965230,HEAD HUM SHLDR 17X46MM  ,5102.50
965239,STEM FEM SHLDR 115X11MM ,13125.00
965262,SCREW BN 20MM 4.5 DWD020,482.50
965263,SCREW AQLS SHLDR 4.5X23 ,482.50
965264,BASEPLATE GLND 29MM AQLS,5000.00
965282,COIL EMBL 8CM 2 HYDROSOF,2750.00
965345,RETAINER SCRW 3.5MMX14MM,826.48
965349,BIT DRILL L12MM OD3.0MM ,1264.72
965399,BIT DRIL 2.5 47430904601,1204.53
965421,LEAD NRSTM SPN QDPL 45CM,8000.00
965449,PLATE TI ATLNTS 62.5    ,2375.00
965453,NAIL IM TI 130DD L360MM ,5019.25
965500,STENT CRT PRTG 6X40X135 ,4900.00
965504,LD NRSTM 90CM LMTRD SS 4,5335.00
965506,LEAD NRSTM 90CM         ,6014.00
965508,XR ARTHROGRAM SHLDR BI  ,17914.93
965509,PUTTY DBM PRGNX + BN 1CC,300.00
965512,GRAFT BN DBM 5ML PROGENI,1500.00
965520,XR ARTHROGRAM ELBOW BI  ,17914.93
965528,SEPRTR THRMB CATH .022IN,10021.74
965529,SEPRTR THRMB CATH .035IN,10021.74
965534,CATH REPRFSN.041X4.1X141,4770.12
965538,SCREW 2.4X18 CORT ST    ,123.50
965551,CANN ASCP L110 ID8.     ,152.23
965558,CATH REPRFSN.026X2.8X154,4770.12
965562,XR ARTHROGRAM KNEE BI   ,17914.93
965568,SCREW BN 1.7MM 9MM VARIA,232.05
965570,SCR BN 1.7MM 11MM HND NL,207.50
965571,SCREW BN 9X2.3MM H W    ,100.25
965572,SCREW BN 10X2.3MM H W   ,100.25
965573,SCREW BN HND WR 11X2.3  ,103.25
965574,SCRW BN L10 OD2.5 ORTH S,172.50
965575,PLATE HND WRST PRFL15370,1260.00
965578,CUP ACTB PNCL 50MM      ,3150.00
965579,LINER ACTB 32X50MM      ,2446.25
965598,PLATE BN SS DIST TIB 9 H,4269.13
965620,OSTEOTOME SURG SS SHRT L,785.19
965624,XR ARTHROGRAM ANKLE BI  ,17914.93
965633,CMPNT KNEE FEM 73X69    ,12898.00
965641,NAIL IM TI 130DD L400MM ,4529.25
965644,SCREW CANC 4.0X18MM     ,46.87
965659,CMPNT AGMNT 3X16 DIS RT ,1351.00
965660,BUTTON 2.5X12MM BICEP FX,3037.50
965669,LEAD STRX S 350974      ,1500.00
965670,LEAD PCNG 60CM ECRDL BIP,1500.00
965679,BIT SURG DRL 4 O        ,630.97
965683,PLATE BNE TI 8MM SPCG MI,1539.00
965684,SCREW CORT ARCH 2 X 4MM ,135.00
965685,SCREW TT 401.354.99     ,112.50
965687,COUPLER ANSTM 3MM 1 UNIT,623.00
965694,DRSG NASAL SUPPORT DRN  ,43.67
965760,BIT DRILL QC 4.2MMX145MM,697.07
965773,SCREW BNE 44MM LOK      ,605.48
965775,SCREW BN 4MM 3.3MM 50MM ,560.63
965831,SCREW ORTH S/T LCK 8X2.3,185.75
965832,SCREW ORTH S/T LCK 2.3X9,227.70
965834,SCREW ORTH S/T LCK2.3X10,185.50
965835,SCREW PROFYL 53-23012   ,185.75
965851,STENT XPRS MNO 4X19X150 ,2250.00
965855,STENT TRCHBR 7MM 7FR 16M,6025.00
965864,BIT DRL 145MM 5MM XPRT S,584.72
965874,DRSG GRANUFOAM L 3.3    ,291.88
965876,MESH PARIETEX PROGRIP   ,583.88
965888,SCREW BN CORT 3.5X34MM  ,48.25
965890,SCREW AXSOS FEM 4X36MM  ,278.05
965893,SLING SOLYX SIS SYSTEM  ,3292.38
965895,SCREW CANC SS 6.5X80MM  ,70.00
965898,SCREW BN 2.6MM 5MM CTRPC,156.00
965905,STEM FEM CMNT STD 13X130,8092.75
965924,SCREW CANN LCP 4X5X54MM ,567.75
965925,SCREW CANN LCP 4X5X64MM ,567.75
965935,SCREW UNIFLX F-T 4X22MM ,46.87
965948,COMPNT FEM LT KN 57.5MM ,5642.50
965954,MOLD SPACER CMNT 70MM   ,3714.49
965962,SCREW LCK 4.0X40        ,270.00
965963,SCREW BN 2.6MM 7MM CENTE,156.00
965970,LEAD LMTRD S8 60CM      ,6200.00
965972,COLR CERVCL UNIV VST    ,240.74
965999,LEAD QUAD COMPACT PISCES,2737.50
966000,NRSTM IMPL 33CM PSC QD  ,2875.00
966002,KIT LEAD NRMSCLR 45X8   ,2375.00
966008,LEAD NRSTM 60CM MNRCH   ,8000.00
966011,NEUROSTIM XTN 60CM SPN  ,1662.50
966032,STYLT INTDT 60CM BNT    ,73.86
966033,COVER SPN CRD STIMLTR   ,1137.65
966040,LD NRSTM 30CM QTRDE 4MM ,3783.00
966042,KIT NRSTM 90CM OCTRD 8 E,4850.00
966049,LEAD NRSTM 90CM QTRDE 4M,3783.00
966054,LEAD NRSTM 90CM QTRDE   ,3783.00
966055,ELCTRD 4-LEAD 11-18-11SP,3900.00
966061,LF NRSTM 90CM LMTRD     ,7178.00
966097,HEAD FM CRM 36 BIOLOX   ,2462.50
966101,SCREW SPN VRTX 3.5X12MM ,1800.00
966192,PLATE NAR 188MM SS 4.5MM,1389.50
966193,PLATE NARROW LCP 4.5MM 9,1277.75
966214,BASEPLATE TIB 5521-B-700,4515.00
966219,VALVE SHNT STRT2 REG    ,9272.50
966234,COMPNT GLND AFFNITI 44MM,7392.50
966253,GSWR VASC .018IN 5FR 10C,242.00
966258,CLIP HM TI MICR SM      ,34.42
966259,COUPLER 2.5 RED         ,623.00
966260,COUPLER ANSTM 2MM       ,623.00
966263,MESH SURG 4.7X3.1IN HRN ,1315.00
966271,MSH HRN EPTFE 4.3 OVL MD,1942.50
966280,SCREW SPN ATLNTS 1X14MM ,921.50
966305,KIT 8IN 7FR 3 LUM RADPQ ,536.18
966322,MSH HRN 7X5.4 OVL       ,2460.00
966323,MSH HRN EPTFE 4.5IN LRG ,1490.00
966335,SCREW TI 4MM X 38MM     ,456.00
966347,SCREW INTFR ACL 23X10MM ,805.00
966348,SCREW BIOINT AR-1380C   ,805.00
966360,LEAD PCNG BIP TEMP      ,298.19
966397,GRAFT BN DBM PUTTY 10ML ,2250.00
966400,GWIRE ORTH L150 OD1.25 T,143.98
966409,BLADE SHRT OSTEOTME 12MM,875.27
966413,CTH IMPCT 2X29X75       ,1472.03
966415,NTCHBLS ABR BLADE 4.0   ,160.12
966423,SCREW BN 6.5MM 45MM XIA ,1712.50
966427,BLN VYGR NC 2.5X12      ,863.46
966428,BLN VYGR NC 2.75X12     ,863.46
966429,BLN VYGR NC 3X12        ,863.46
966430,BLN VYGR NC 3.25X12     ,863.46
966432,BLN VYGR NC 3.75X12     ,1027.90
966433,BLN VYGR NC 4X12        ,1027.90
966435,BLN VYGR NC 4.5X12      ,791.25
966436,BLN VYGR NC 5X12        ,1027.90
966454,BLN STRLG OW 10X20X135  ,1580.99
966455,MILL BN MED DX DISP     ,1203.74
966456,JOINT TOT KNEE KEEL 2.5 ,3700.00
966459,PROBE MALLEABLE BIPOLAR ,2335.49
966469,BLADE SAW K9-2590-35    ,117.22
966483,CUP ACTB PNCL 54        ,3150.00
966485,GRAFT VASCULAR HT083040A,3362.50
966486,CUP ACTB PNCL 56 MH     ,2500.00
966487,FEM PRCT C/R LT SZ 2.5  ,5500.00
966489,GFT ILC STNT 26X26X4    ,6000.00
966490,SHTH SWTZSR 8.5F 406853 ,832.40
966491,STEM FEM PRCT 2.5 RT HIP,6712.50
966497,PLUG BN CMNT SM 8MM     ,430.00
966500,STEM FEM 145MM PRCT 5   ,5000.00
966510,PLUG BN CMNT 10MM       ,430.00
966521,BLADE ARACHNOID 370420  ,152.63
966522,SCREW BN 4X1.6X2.9MM CRN,200.00
966525,STAPLER ENDO LNR 25MM   ,1093.98
966526,SHTH FLEXORXCKFLO 7F L5 ,249.01
966529,GWRE GLD 035 260 SS ANG ,282.44
966530,GWIRE GLD 035 260 FLX   ,282.44
966607,KIT STYL BALL TIP KNOB L,99.00
966608,STYLET LD 58CM .014IN KT,149.49
966609,STYLET PCNG LEAD 6091-53,149.49
966614,CATH ANGJT SPRFLX VG SYS,6120.21
966616,CATH IVUS SONOCATH 15MHZ,2564.04
966628,GWIRE 1.25X4MM N THRD   ,154.59
966673,BURR SHVR 5.5MM FRML RND,113.96
966675,SCREW BN LCK 3.5X56MM   ,318.25
966676,SCREW BN LCK 3.5X54MM   ,318.25
966677,SCREW BN LCK 3.5X58MM   ,318.25
966678,GRAFT EVAS TLNT 113X44MM,31000.00
966679,STENT THORAC DISTL MAIN ,31000.00
966681,EVAS L115MM OD32MM ODSEC,31000.00
966683,STENT GFT TLNT 114X40X40,31000.00
966684,STENT THORACIC PROX MAIN,31000.00
966685,SCREW BN LCK 3.5X46MM   ,318.25
966689,SCREW LCP 3.5X48MM      ,318.25
966690,SCREW BN PROX  3.5X52MM ,318.25
966692,EVAS L46MM OD36MM ODSEC3,13750.00
966694,GRAFT EVAS ODSEC 113X34 ,30000.00
966696,STENT TLNT THORACIC 26X ,31000.00
966697,STENT TLNT THORACIC 24X ,31000.00
966698,SCREW BN LCK 3.5X44MM   ,318.25
966699,GFT PROX MAIN 46X46     ,32550.00
966702,GR THOR TF3636C114X     ,31000.00
966704,HEAD HUM 15X46MM        ,2750.00
966708,REAMR ACL AR-1410LP     ,1043.25
966716,STENT BIL WALFLX 10X60MM,4125.00
966720,STEM HUM TRB 48D 130X13 ,6750.00
966772,GFT ILC 16X16X11.5      ,7625.00
966778,DEV HNDHLD INFS PMP ACC ,2297.74
966810,GUIDEWIRE VASC JTP X DIS,419.73
966811,GWIRE 0.14IN 182CM 35CM ,366.00
966813,SHTH FSTCTH 7F 406702   ,77.49
966818,BLADE SAW PFC 1IN STBLCT,837.11
966824,BLADE SAW SGM DFC       ,782.43
966826,KIT CATH SYNCHRD 20CM   ,409.90
966830,REAMR SURG AR-1408LP    ,1043.25
966831,BLADE SAW 506119        ,579.85
966836,CMPNT FEM 4 PFC LT KN   ,4250.00
966845,CATH DRN PRTNL PLEURX   ,2012.14
966850,BLN PTA 5X150X135       ,752.93
966851,STNT BIL EVFLX 7X150X120,2750.00
966852,STENT BIL VFLX 6X150X120,2750.00
966855,GRAFT BN BIOACTV 1.2ML  ,665.00
966860,PLATE1.5 10HOLE ORBT    ,582.50
966869,SCREW CORT NCB 4X30     ,224.00
966873,DRILL BIT 00103025180   ,700.22
966874,CATH IT RADPQ KIT SNCHR ,476.77
966881,STEM FEM TIV LM 16X160  ,6000.00
966917,SCREW BN CORT 3.5X36MM  ,48.25
966918,PACEMKR ADPTA 2CH ADDR03,9125.00
966923,DRESSING CLS PD ADHER   ,41.70
966956,BLADE CRUCFRM HEX MED   ,1913.40
967003,TC99M PENT AERS DX 75MCI,309.79
967028,BOOT PODUS XL           ,171.90
967057,BURR SURG 17.8MM 2MM MED,46.51
967141,CANN STD AOR ROOT       ,59.27
967188,ESTROGEN RECP PEROX AB  ,366.88
967219,CATHETER ANG .038 2.5X5 ,69.23
967222,PORT ACCSS KIT CATH 8540,125.48
967292,CTH IMPCT 2X22X75       ,1472.03
967299,BLN ACHL RGFL2 35X90    ,1823.32
967317,CATHETER ANGIO CHUANG B ,385.00
967318,CATHETER ANGIO CHUANG C ,385.00
967324,TRAY CATH 12FR 19CM HKMN,694.85
967328,TRAY CATH 12FR 23CM HKMN,694.85
967329,TRAY CATH 12FR 27CM HKMN,694.85
967341,DILATOR VSSL 4F 035     ,41.31
967343,CATH DRN 14FR 40CM MCLC ,254.99
967361,STENT SFA VBHN 6X2.5X120,6550.00
967382,PLATE BN L9 CRANIAL 2 HO,138.75
967422,GRAFT EVAS 14CM 12MM XCL,10250.00
967429,STENT AAA EXLDR 3.3X28.5,7562.50
967430,GRAFT EVAS 7CM 10MM XCLD,7187.50
967431,STENT AAA EXLDR 7X12MM  ,7562.50
967437,REAMER SHFT STRL 8X450MM,961.81
967447,REAMER SRG DRV SHFT SEAL,53.50
967448,REAMER RIA TUBE 520MM   ,1708.84
967451,MESH HRN 30CMX20CMX2MM  ,8067.50
967453,SCREW BNE TI L5MM LPRO N,190.00
967463,TUNNELER SURG SHTH ONQ 8,85.01
967479,LEAD SPRNT QTRO 693558  ,10475.00
967480,LEAD SPRNT QTRO 693565  ,12500.00
967486,HEAD HUM UNIVS 3D 46/18 ,3218.75
967496,SCREW ACTB GAP 6.5X35MM ,342.00
967504,PLATE NCB FEM RT 13HL   ,3071.25
967529,SCREW BN 3.5-3.6MM 18MM ,2040.00
967532,CATH INFS EKOSONC 106X12,9896.66
967533,CATH INFS EKOSONC 106X18,9896.66
967534,CATH INFS EKOSONC 106X24,9896.66
967535,CATH INFS EKOSONC 106X30,9896.66
967536,CATH INFS EKOSONC 106X40,9896.66
967537,CATH INFS EKOSONC 106X50,9896.66
967538,CATH INFS EKOSONC 135X40,9896.66
967539,CATH INFS EKOSONC 135X50,9896.66
967549,PACEMAKER CARD THK7.5MM ,6760.00
967553,PACEMKR ADPTA DR ADDRL1 ,9125.00
967618,REAMER HEAD 13.0MM      ,1334.73
967619,CLIP XTRN FX LOCKING    ,381.98
967627,PLATE TIB STM STD KN SZ3,10575.00
967632,PLATE HND WRST PRFL15360,1188.50
967678,PLATE ATLANTIS TRAN 35MM,2375.00
