Price List: SE Health Price List,,
Service Name,Procedure Code,Price ($)
Tray Kypho 15/3 W/osteo Intro,,10311.32
Tray Kypho 20/3 W/adv Osteo In,,10389.02
Tray Kyphon 20/5,,7731.08
Tray Radiology,,309.10
Tray Thoracentesis,,420.46
Tray Tibial Regenx 75mm,,16619.79
Trocar 10/12mm Bladeless,,452.50
Trocar 12mm Endo Bladeless,,495.32
Trocar 512nt,,504.55
Trocar 512xt,,481.53
Trocar 5mm Bladeless,,478.86
Trocar 5mmx150mm B5xt,,465.24
Trocar 8mm Bladeless Disp,,500.74
Trocar Bladeless 12mm W/handle,,1758.87
Trocar Blunt,,503.97
Trocar D12xt,,522.84
Trocar Dilating Tip 5mm Xcel,,477.42
Trocar Disp 5mm Long,,351.14
Trocar Disp 5mm Medium,,406.31
Trocar Stability Sleeve 2b5lt,,451.86
Trocar Stability Sleeve 2d5lt,,450.58
Trocar Thoraport 11.5mm,,309.10
Trocar Thoraport 5.5mm,,432.38
T-tube  Mod. 24-0072,,450.80
Tube Balloon Gastrostomy 14fr,,315.98
Tube Balloon Gastrostomy 16fr,,315.98
Tube Balloon Gastrostomy 18fr,,513.63
Tube Balloon Gastrostomy 20fr,,429.55
Tube Disp Lma Unique,,295.23
Tube Disposable Kerrison,,563.72
Tube Endotracheal Nim Cont 6.0,,889.91
Tube Et Silic Cuff Reinf  #8,,468.27
Tube Et Silic. Cuff Reinf #7,,468.27
Tube Et Silic.cuff Reinf #7.5,,468.27
Tube Feed 6.5frx36in  Indwell,,143.70
Tube Feeding 5 X 15 Pharmasea,,34.71
Tube Feeding 5 X 16 Argyle,,34.71
Tube Feeding 5 X 36 Argyle,,34.71
Tube Feeding 8 X 16 Argyle,,34.71
Tube Feeding 8 X 42 Argyle,,34.71
Tube Feeding W/stylet Silkpill,,52.44
Tube Gastrostomy 24fr,,454.18
Tube Gastrostomy Moss 18fr,,1357.06
Tube Grommet .045,,121.89
Tube Intestinal Baker 20fr,,530.41
Tube Jejunal Transgastric 22fr,,861.32
Tube Laryngectomy Shiley #10,,471.60
Tube Lma Supreme Sz3,,449.55
Tube Lma Supreme Sz4,,449.55
Tube Lma Supreme Sz5,,449.55
Tube Pe Pararella 2000,,81.26
Tube Salem Silicone 10fr,,348.30
Tube Salem Sump 12fr,,47.97
Tube Salem Sump 14fr,,47.97
Tube Salem Sump 16fr,,47.97
Tube Salem Sump 18fr,,47.97
Tube Silk Enteral Feeding 8fr,,348.30
Tube Suction 6fr 10050,,303.27
Tube Suction/yankauer  Rigid,,34.71
Tube Trach 7.0mm X-long,,582.07
Tube Trach 8.0mm X-long,,532.19
Tube Tracheosoft,,499.05
Tube Vent Goode Modified T-tub,,401.31
Tube Vent Grom Armst,,83.51
Tube Vent Rueter Bobbin,,168.57
Tube Vent Shepard Grommet Tail,,345.31
Tube Vent. Armst Bev .045,,336.74
Tube Whelan Moss 14fr,,353.34
Tubing & Cannula Sm Joint 9350,,751.75
Tubing Drain Large,,459.63
Tubing Extension 041-115-002,,106.78
Tubing Gish 1/4in X 12ft,,144.22
Tubing High Pressure 72in,,27.22
Tubing Insuf H-flow W/filter,,449.57
Tubing Insuf.gas 031422-10,,429.93
Tubing Insufflation Heated,,489.49
Tubing Irrigation E-9010 Drill,,440.31
Tubing Kit Chili M0043521040,,499.81
Tubing Manfld Cusa Excel 36khz,,777.70
Tubing Namic,,101.55
Tubing Pump W/outflow,,464.28
Tubing Pvc  040-206-005,,101.55
Tubing Set High Flow,,521.76
Tubing Set Cool Path,,510.64
Tubing Set Malis Module,,393.09
Tubing Smoke Sterile,,422.46
Tubing Sterile 3/8x3/32x2',,136.72
Tubing Sterile 3/8x3/32x8',,450.82
Tubing Suction Diego,,442.08
Tubing Suction Pn610,,34.71
Tubing Trifucate 039-823-999,,140.76
Tubing Y Ir-6,,534.34
Tunneler Vasc Sheath & Tip--16,,386.91
Tunneler Vasc Sheath & Tip--18,,386.91
U-bags  Ped.,,34.71
U-bags Newborn,,45.66
U-clip S-25,,286.68
Umbilical Coaxial 203cxc,,539.07
Umbilical Electrical 2035uc,,841.09
Unitome Micro Surg Optimum 15*,,146.61
Uri Meter,,182.80
Uri-meter 16fr Closed System,,419.24
Uri-meter 18fr Closed System,,300.46
Urine Sample Kit 5fr,,22.06
Urine Sample Kit 8fr,,22.06
Valve Aortic 31mj-501,,20935.79
Valve Aortic 995 Xxmm,,32889.34
Valve Aortic Conduit,,25950.56
Valve Chpv Sys W/prechamber,,11907.09
Valve Epic Supra Stented 25mm E100-25M-00,,29045.12
Valve Hemostasis Guardian II,,465.62
Valve Honor Hemostasis,,451.29
Valve Lopez,,68.08
Valve Mitral 7300tfx-25,,32440.85
Valve Mitral 7300tfx-27,,32440.85
Valve Mitral 7300tfx-29,,32440.85
Valve Mitral 7300tfx-31,,32440.85
Valve Perimount 21mm,,32440.85
Valve Perimount 3300tfx-19,,32026.52
Valve Perimount 3300tfx-23,,32026.52
Valve Regent 19mm 19agfn-756,,25211.35
Valve Regent 21mm 21aggn-756,,25208.75
Valve Regent 25mm 25agfn-756,,25211.35
Valve St Jude Mitra 29mj-501,,23265.29
Valve St Jude Mitral 25mj-501,,22587.11
Valve St Jude Mitral 27mj-501,,21928.62
Valve Tissue Edwards 2800-21mm,,26464.83
Valve Tissue Edwards 2800-23mm,,30351.12
Valve Tissue Edwards 2800-25mm,,30351.12
Valve Vent Vrv2 One-way Quest,,420.38
Valvulotome Expandable 1.8,,2061.35
Vascu-statt Plus 1001-550,,437.49
Vaso-shield Hydrofix,,2541.45
Vasoview Evh Kit Vh3000,,4110.41
Vasoview Kit Vh-4001,,4290.06
V-care Large Cup 36mm,,497.48
Vent Access Device 18mm,,1099.25
Versapoint Twizzle Tip,,894.71
Visiport 11.5 176672,,778.56
Visiport 5mm-11mm Optical T,,807.02
Walker Folding 2-button,,457.70
Wand Plasma Evac 70 E5070-01,,997.25
Wand Plasma Ultra-reflex 45,,820.30
Wand Sabre,,803.47
Wand Star Vac 90 Degree,,988.29
Wand Tristar 50 Ultivac,,988.29
Wand Turbovac 90 Degree 3.5mm,,897.31
Warmer Scope Ps500,,110.74
Washer Cortical Lp 1312-18-00,,261.62
Water Sterile 1000cc,,34.71
Water Sterile Irrig. 3000cc,,185.80
Wax Bone W31g,,126.93
Wire Approach Ctd 18gm 0.014,,841.09
Wire C .045,,27.20
Wire Cerclage Pre-cut,,395.10
Wire Epitome .02 Scalpel Fine,,385.64
Wire Fiber 2/5.0 Metric 38in,,445.09
Wire Illumination Sinus Luma,,1804.15
Wire P. M25b Butterfly,,332.90
Wire Pacing Atrial 6492,,348.30
Wire Pacing Myowire Robicksck,,441.38
Wire Spring .35x17 3/4,,246.84
Wire Spring 9.25x12,,168.97
Witfield Eraser 22-1250,,185.80
Wound Protector Ii 37-1064-1,,286.68
Wrap Ace 6in X 11yd,,304.88
Wrench  #2 Hex,,447.76
Wrench 5873w            01.701,,489.44
Wrench 5873w            01.723,,472.68
Wrench Torque Sterile 36khz,,345.31
Wrist Jack Agee,,6846.53
Wrist/forearm Lge-rt,,213.47
Wrist/forearm Sm-right,,213.47
Xream 20bl1200,,2249.92
Yankauer  Argyle,,68.08
Yankauer Handle,,12.26
Phenytoin Free And Total 82703,,87.14
Cystogram Kit 276,,292.33
Out Of Hospital Delivery,,1721.04
.NUR Outpatient Room,,319.97
Adult Intensive Care,,1380.23
Surgical Icu,,1509.79
Inpatient Rehab,,653.33
Intermediate Ctu,,1277.01
Intermediate Nursery - Level 3,,1380.23
Medical -  Private,,574.28
Medical Semi Private,,546.82
Neonate Intensive Care - Level 4,,1380.23
Nursery-compassionate Care,,0.00
Obstetrics,,643.45
Psychiatric Semi-private Room,,838.89
Rehab Leave of Absence,,0.00
Routine Nursery - Level I,,538.03
Abdominal Hysterectomy,,10201.59
Ablation,,1731.87
Amniocentesis L&D,,358.81
Anes Eq Spin-iv Reg/caudal/epi,,872.57
Anes Serv-each Addl 10 Minutes,,257.98
Anesthesia Serv.  1-10 Minutes,,716.38
Anesthesia Serv. 11-20 Minutes,,1014.87
Anesthesia Serv. 21-30 Minutes,,1145.72
Anesthesia Service Local,,348.29
Anesthesia-general,,589.87
Apheresis,,2650.54
Apheresis Nsg Care Per Hour,,89.39
Band Ligation,,861.77
Biliary Dilations,,1825.90
Biopsy,,339.32
Bronchoscopy Lavage,,2267.92
Bronchoscopy With Iv,,2074.60
Brushing,,171.67
Cardiac Output W/pres. Monitor,,394.69
Cath Lab Recovery Room/30 Min,,168.89
Central Line Nursing Assist,,96.51
Cesarean Section,,7578.51
Chiba Biopsy Needle,,164.71
Circumcision - Outpatient,,24.15
Coa Recovery  Rr,,1522.46
Colonoscopy,,2842.02
Cv Recovery-8 Hours,,1205.41
Cvvhd Pump Assisted Daily Chg,,783.49
Cvvhd-ctu Nursing Chg Per Hr,,89.39
Cvvhd-icu Nursing Chg Per Hr,,89.39
Diag Bronch W/biopsy,,2889.19
Diag Bronch W/brush & Biopsy,,3120.33
Diag Bronch W/brushing,,2889.19
Diagnostic Bronch,,2594.24
Dialysis,,1038.06
Dialysis Nursing Care Per Hr,,88.65
Dilatation,,1825.90
Drug Screen Collection,,57.54
E R C P,,2673.13
Egd W/endoscopic U/s,,3182.95
Electrophysiology Lab-per Min.,,57.63
Endoscopy Services,,0.00
Ep Intracardiac Echo Intervent,,5034.48
Ercp Stent Removal,,8230.32
Esw Lithotripter,,24313.27
Esw Lithotripter-anesthesia,,1608.45
External Pacemaker Per Day,,1100.86
Feeding Tube Replacement-simpl,,3101.82
Flex Sigmoidoscopy,,1918.08
Foreign Body Removal,,642.14
Gastroscopy  EGD,,2488.15
Hemostasis,,4223.72
Inf Ser Transfusion-stats Only,,0.00
Infant/child Cpr Training,,26.91
Injection Therapy,,787.21
Injector  Medrad Ct,,158.07
Insertion Iabp/perf,,2439.88
Insertion Of Ventriculostomy,,229.83
Jejunostomy Tube Placement,,540.38
JRC Pre-code 44 - Ea Hr,,23.14
Laparotomy W/extended Proc,,7686.22
Med Tel Pre-code 44 - Ea Hr,,35.05
Np Intraop Mon W Emg/30 Min,,1636.91
Np Intraop Mon W Emg/ep/30 Min,,4245.06
Np Iom W Ser-med&ser-pt/30 Min,,2074.30
Nur Obsv - Each Hour,,22.41
Ob-cerclage,,2773.65
Ob-circumcision,,24.15
Ob-d&c,,3333.21
Ob-tubal,,1080.13
Occ. Therapy-evaluation,,280.27
Outpatient Recovery Room,,637.50
Pacemaker Insert  Per Minute,,57.63
Pc Procedure  High Level,,1278.39
Pc Procedure  Low Level,,632.87
Pc Procedure  Mid Level,,1192.12
Perfusion Service,,4382.10
Placement Occlusive Device,,659.92
Pre-op Cardiothor Sur Teaching,,88.15
Proctoscopy,,499.85
Radiology Recovery,,1707.73
Reactive Pulmnry Hypertension,,1143.05
Repeat Carotid Study-stat Only,,0.00
Rf Facet Joint 1 Level,,2135.53
Rf Facet Joint Ea Addl Level,,931.97
Sel Cath Placement Main Renal,,1924.27
Sel Cth Plmt Art Thor/brachio,,1240.38
Sigmoidoscopy W/ultrasound,,2435.87
Snared Polypectomy,,1318.32
Sphincterotomy,,5396.04
Stent Placement,,1108.29
Stone Extraction,,357.56
Stress Test  O.c.t.  W/fhm,,884.95
Surgery Level 1 Per Minute,,87.84
Surgery Level 2 Per Minute,,93.34
Surgery Level 3 Per Minute,,98.82
Surgery Level 4 Per Minute,,104.32
Swan-ganz Assist,,281.49
Syringe  Medrad,,158.30
Temp Pacemaker Insertion,,1592.68
Therapy - Individual & Group,,157.44
Transcath Place Intrav Stent,,15914.98
Tube Placements,,2647.45
Unable To Treat  Ot,,0.00
Unable To Treat  Pt,,0.00
Unable To Treat  St,,0.00
Vad Insertion/start-up 1st Hr,,1049.20
Vad Per Ea Addl Hr,,549.02
Vaginal Delivery,,5342.23
Transitional Care,,546.82
Binder Abdomen,,224.93
T Tube Kit,,177.07
Hysterosalpinogram Kit,,384.52
Catheter - Radiology,,280.76
Kit - BE,,191.47
Kit - Arthrogram,,300.46
Non-Ionic 100ML 1323-11,,476.81
Non-Ionic 320 50ml,,386.91
Drain Synder Flat 2537,,364.92
Splint Metacarpal Med-Left,,26.94
Splint Clavicle 25-0705,,146.61
Gauze Coverlet/Island 4x4,,28.96
Graft Meadox 1642XX,,1667.48
Irrigator Endo-Flo Suction,,521.76
Graft 16x9 Hemishield,,3420.43
Saw Diamond Sil-14,,897.54
Tray Epidural-Single Shot,,272.08
Hexabrix 50ml 5505-061/060,,429.55
Needle Cook SDN-18-7.0,,47.97
Oxisensor Adult D-25,,280.76
Catheter LV Vent Adult 20fr,,375.95
Cath Foley Ci 30Cc 20Fr Bard,,420.95
Drill Bit 2.7Mm 214227070,,526.40
Femoral Head 8018-28,,1632.75
Fibrijet Gas Assisted Applic,,471.64
Kit Vascular Dilator,,820.07
K-Wire 2.0 141796,,126.04
K-Wire Half Bay 16X6 144256,,126.04
Lexiscan 0.1Mg - Nuc Med,,415.48
U-Clip S-35  144,,286.68
Washer Low Pro Cort 3.5,,261.62
ABG with CoOx,,0.00
Incentive Spriometer Subsequent,,0.00
Flolan Initial,,101.55
Normal Newborn - Burst,,0.00
Methocholine Admin & Test Kit,,0.00
Composite - Comp Pul Funct Study,,0.00
Composite - Spiro Comp W/Tot Lung,,0.00
Composite - Spiro W/Lung Volumes,,0.00
Composite - Spiro w/TLC & Diff Cap,,0.00
Composite - Spiro w/TLC & R A W,,0.00
Co-Oximetry,,0.00
RTOH ABGs E-Lytes Hep-Con C-K,,0.00
Complete PFT w/o PC-Composite,,0.00
Exercise Challenge w/o PC Composite,,0.00
Spirometry w/TLC & R A W w/o PC Composite,,0.00
Methacholine Challenge w/o PC,,0.00
Spiro w/TLC & DLCO w/o PC Composite,,0.00
Spirometry w/TLC w/o PC Composite,,0.00
Spirometry Comp w/TLC w/o PC Composite,,0.00
Exercise Challenge w/o PC,,0.00
Methacholine Challenge w/PC,,0.00
Oxygen Desaturation Study - Comp,,0.00
Ekg & Electrode,,0.00
Injector Stellant CT,,372.88
EEG/Video w/ Analysis w/o PC,,0.00
EEG/Video w/ Analysis w/ PC,,0.00
Holter Monitor Scan Hook-up&Recording,,0.00
Tube EndoTrach EMG Reinf,,1219.79
ET Tube EMG Reinf 7mm,,1219.79
ET Tube EMG Reinf 8mm,,1219.79
NP IOM TC/MEP 30 min,,4794.08
BAL Catheter,,493.02
CT Placement Rad Therapy Fields,,0.00
Psychiatric Semi-Private - BURST,,0.00
CTU Outpatient Room,,0.00
CPC Discharge Hold Bed N/C,,0.00
Stapler Endo TA Multi 60-4.8R,,782.30
Shoe Cast - Medium,,196.76
Progressive Care,,1145.26
Telemetry Private,,574.28
Telemetry Semi Private,,546.82
Sheath Retrival Bent Tip,,392.65
Balloon Viatrac 6.0x15 .014,,1242.41
Cath 6F Wire Control,,2759.50
Lupus Antiocoagulant Comp  80491,,296.23
CT/NG Combo Gen-Probe 83212,,63.91
Anesthesia Service- Per Minute,,27.46
Standard Recovery - Per Minute,,38.44
Dermabond Pen - Advanced,,428.05
Kit Cricothyrotomy Peds 4.0mm,,756.99
Kit Cricothyrotomy Peds 2.0,,778.01
Crown Halo Small,,2796.76
Crown Halo Large,,2796.76
Halo Ring Large Pediatric,,2738.05
Vest Air-Flo X-Large,,4466.63
Vest Air Flow Tall,,5952.00
Vest Air Flow Short,,5952.00
Pin Skull Kit AC014,,403.51
Liner Vest Tall,,485.46
Liner Vest X-Large,,502.18
Knob ICU,,429.55
Tong MRI Compatible Medium Sz,,3600.88
Halo Vest Toddler,,4380.09
T-Shirt Halo,,53.78
T-Shirt Halo X-Large Bremer,,47.97
Liner Vest Short,,485.46
Airway King Kit Size 3,,454.09
Airway King Kit Size 4,,454.09
Airway King Kit Size 5,,454.09
Blood Bag Atrium Self-Fill,,429.55
C-Collar Phil Large 2 1/4,,399.00
C-Collar Phil Large 3 1/4,,406.95
C-Collar Phil Large 4 1/4,,399.00
C-Collar Phil Medium 2 1/4,,448.20
C-Collar Phil Medium 4 1/4,,399.00
C-Collar Phil Small 2 1/4,,399.00
C-Collar Phil Small 3 1/4,,399.00
C-Collar Phil Small 4 1/4,,399.00
C-Collar Phil Small 5 1/4,,399.00
C-Collar Phil X-Large 2 1/4,,412.25
C-Collar Phil X-Large 3 1/4,,412.25
C-Collar Phil X-Large 4 1/4,,412.25
Cautery Bovie HiTemp 2in Fine Tip,,27.22
Clavicle Strap Small,,26.94
Coban 4 in Sterile Non-Latex,,12.26
Needle Percutaneous Thinwall,,12.26
Kit manual Extraction 20Mrk,,565.54
Clavicle Strap X-Large,,26.94
Cath Diag Optitor 5f Jacky 110,,439.26
ET Tube Microcuff Adult 5.5,,27.22
ET Tube Microcuff Adult 6.0,,27.22
ET Tube Pec 2.5 43158-025,,34.71
ET Tube Pec 6.5 43158-065,,60.06
ET Tube Pec 7.0 43158-070,,34.71
ET Tube Pec Murphy 2.0 43158-0,,34.71
Needle Intraosseous Ez-Iopd 15,,541.46
Sealant Hemostatic Floseal,,698.23
Salem Pump 6Fr 24in,,26.94
Splint Clavicle 25-0701,,146.61
Clavicle Strap Sm-Med Contour,,140.76
Airway Supraglottic Size 3,,369.88
Airway Supraglottic Size 4,,369.88
Absorbatack 30,,2876.37
Airway Supraglottic Size 5,,369.88
Anchor Suture 2.4Mm Biocomp,,1862.30
Apex Hole Eliminator-Ps,,799.60
Arch Koh-Efficient 2.5Cm,,499.66
Arch Koh-Efficient 3.0Cm,,499.66
Applicator Surgiflo Endoscopic,,460.78
Arch Koh-Efficient 3.5Cm,,499.66
Arch Koh-Efficient 4.0Cm,,499.66
Aspira Peritoneal Starter Kit,,2943.83
Avamax Plus Adv Vertebral Kit,,4547.01
Balloon Cerebral Protection Device,,4761.11
Balloon Emerge Push 1.50X12,,756.99
Balloon Emerge Push 1.50X15,,756.99
Balloon Emerge Push 1.50X20,,756.99
Balloon Emerge Push 1.50X8,,756.99
Band 2X2H 1Mm 04.503.701,,1657.28
Bearing Vngrd Tibial Ant,,3237.67
Bit Drill 1.5 6Mm 03.503.406,,672.88
Bit Drill 1.5X10Mm 01-9192,,656.05
Bit Drill 11Mm 6474176,,1471.91
Bit Drill 2.0Mm Couplr 80-0318,,497.47
Blade Plasma 3.0S Ps210-030Se,,1471.91
Blade Plasma 4.0 Ps200-040E,,1261.65
Blade Sagittal 300,,495.28
Blade Saw 90X13/21Mmx1.19,,460.13
Blade Saw 90X19X1.19,,444.76
Block Fem Dist Augmt,,4126.12
Block Fem Post Augmt,,4126.12
Block Lordotic Sr Cort 5X14X11,,4912.04
Bone Cortical Blk Sr 6X14X11,,4506.27
Bone Oncontrol Coax 10Cm10G,,1471.91
Bone Oncontrol Coax 15Cm10G,,1471.91
Bone Strip Collagen Lg Matrix,,5634.76
Brace Knee Untirac3,,512.88
Cable Extension Disposable,,433.78
Cable Screening,,477.70
Cage Lumbar 15Mm Hybrid,,55506.09
Cage Lumbar 42X13Mm 8 Deg,,38121.73
Cape End 18Mm 0Deg 48291180,,1161.04
Cath Athrectomy 410-154,,5205.83
Cath Guide Lima 6Fr Renal,,538.09
Cath Guide Lima 7Fr Renal,,538.09
Cath Jejunostomy Baker 20Fr,,549.07
Cath Laser 1.4 Rxturbo Elite,,5205.83
Cath Red Rubber 22Fr,,12.26
Cath Seek Beacon G13792,,429.39
Catheter Viance Standard X 150Cm,,4870.92
Clamp Pin 90Deg 4960-2-030,,1862.90
Clamp Pin Straight 4960-2-020,,1862.90
Coaptite Syringe 1Ml 890-300,,1293.45
Comp Mcp Proximal 40,,8905.75
Comp Revs Shoulder 115378,,7914.80
Comp Shldr 12Mm 113652,,15551.96
Connector Cross Large Oasys,,4057.78
Coupling Rod 3X3Mm 4960-1-010,,1707.67
Coupling Rod 5X3Mm 4960-1-060,,1862.90
Cover Hug-U-Vac Steep Trend,,420.96
Cover Probe Thd Slide One,,2313.01
Crosslink 18Mm 03821018,,4218.38
Crosslink Large 11-3022,,6791.44
Cutter 17Mm 6474527,,3784.92
Dbm Grafton Putty 2.5Cc P43103,,2033.16
Dbm Magnifuse 14X25Mm 7509014,,6834.15
Disc Bryan Cerv Prosth 17Mm,,25200.93
Dissector Realize Endoscopic,,799.04
Drill Cann 2.75Mm,,1471.91
Drill Noncann 4Mm,,527.11
Drill Surgibit 2.8Mm 80-0387,,533.69
Drill Surgibit 3.5Mm Ms-Dc35,,483.18
Electrode Needle Ultra Ext,,26.94
Embospheres 300-500Um,,1106.04
Endograft Excluder Rmt231416,,42692.07
Evicel 5Ml 3905,,2202.86
Expanula Nosquirt Cap,,443.66
Fem Comp Cr-Flex D Left,,7133.14
Fem Comp Pat-Spec Bgrd 62.5 Rt,,12391.17
Femoral Comp Precoat Flex Rt,,7133.14
Femoral Comp Pt-Sprc 75 Rt-Ma,,12391.17
Femoral Fixation 9-10Mm,,2900.24
Femoral Hemi Condyle Medial Lt,,46771.20
Femoral Park Knee Twnpeg Med,,15808.23
Femoral Ptspec Vngrd 181930,,12391.17
Femoral Vgrd Ptspec 65Mm,,12391.17
Gel Backstop 3Fcath 390-900,,1892.45
Glenoid Revsh 36 +3 115313,,6150.74
Graft Exclud Limb Pxc141400,,17512.51
Graft Exclud Limb Pxl161407,,12280.11
Graft Exclud Mainbody,,42692.07
Graft Excluder Mainbody,,42692.07
Graft Vein Saphenous 68Cm,,33333.55
Grasper Suture 14Ga Pmi-Tc-Sg,,435.98
Guide Modelset Sig 42-411572,,7581.63
Handpiece Harmonic Ace45E,,2219.34
Head C-Taper Lfit 32Mm,,5023.09
Head Femoral 12/14 40Mm,,3976.62
Hing Knee Rot Artic Surf,,8841.67
Hinge Knee Rot Femoral Comp,,40402.63
Hip Upcharge Delta Ceramic Hd,,1494.96
Hip Upcharge Gription,,3417.08
Hip Upcharge Lg Delta Ts,,2135.67
"Hovermatt 34"" Hm34Spu",,487.58
Implant Talar-Fit 10Mm,,3844.22
Insert 32Mm 20Deg,,5979.88
Introducer 6F 45Cm Morph,,1997.59
Kit Bilateral Platform,,6578.36
Kit Biosuture Ar-1934Ds-2,,963.05
Kit Biosuturetak Ar-1934-24Ds,,1051.36
Kit Exten Stretch Coil 40Cm,,298.99
Kit Ezloc Washerloc 909836,,2683.08
Kit Lead Dbs 3387S-40,,13412.01
Kit Locking Talar-Fit,,0.00
Kit Washerlock Dispos,,2683.08
Knee Sigma Hybrid Fixed,,19221.05
Knee Upcharge Sigma Aox Poly,,2135.67
Knee Upcharge Sigma Rp,,3203.51
Knee Upcharge Sigma Xlink,,1494.96
Kyphopak 10/3 One St Kpx103Pb,,7017.58
Kyphopak 15/3 One St Kpx153Pb,,7017.58
Lead Reliance 4-Site Sg 64Cm,,16231.10
Liner Cont Elev Rim 32Mm Gg,,3672.50
Liner Elev 32Mm Sizemm,,3672.50
Long Tr Band With Inflator,,439.26
Lordotic Roi-C Mc1443P,,13732.36
Magellan Kit Arteriocyte Mar01,,6394.20
Matrix Hemos Surgiflo Thrombin,,803.12
Mesh Vent 12X14In 5955124,,15423.82
Mesh C-Quir 15X15Cm 31507,,2456.02
Mesh Vent St 7X9In 5955790,,7594.44
Mesh V-Patch 6.4X6.4Cm 31201,,2092.95
Mesh V-Patch 8X8Cm 31202,,2584.16
Microdiscectomy Enspire Sv3309,,5096.02
Needle Sidekick Rigid 890-304,,442.80
Passer Catheter 8583,,508.45
Patch Prolene 3D P3Dpm,,2562.80
Pin Buttress 1.8X18,,587.14
Pin Buttress 1.8X22,,587.14
Pin Distraction 3.5X14 6474024,,925.20
Pinn Ss 2X20Mm 5080-2-020,,441.36
Place Olec 3.5X138Mm R 236.506,,4463.12
Pouch 5Mm Retrvl Systm Cd003,,483.18
Probe Cobra Cooled 600-004I,,5645.04
Probe Flexi Rar2081,,2291.98
Programmer Patient 37746,,4153.91
Protractor Med 9Cm 100201,,551.27
Pushlock 4.5 Biocomp Ar-1922Bc,,1623.12
Pushlock Bio 4.5X24 Ar-1922Bc,,1623.12
Reamer Lowprofile 10Mm,,1173.32
Repair Carotid 1X10Cm,,1687.18
Repair Carotid 2X10Cm,,1922.10
Ring Annulo Mitral 24Mm,,13659.76
Rod Crbn Conn 150Mm 5079-6-150,,481.90
Rod Ss Connect 30Mm 5079-5-030,,441.36
Rod Ss Connect 60Mm 5079-5-060,,434.61
Screw Cann 3.0Mm 40-30122,,837.18
Screw Cann 3.8Mm 45-300075,,1151.42
Screw Driver Cann 30Mm 45-30001,,650.93
Sheath Destination 8Fr 45 Cm With Tuohy,,517.50
Sheath Dryseal 24F 28Cm,,1366.78
Sheath Dryseal Sdv1228,,1051.36
Shell Acetab Multihole 56Mm,,15050.07
Shell Cont Trabec Multihole 48,,11870.06
Shell Contin Multi-Hole 60Mm,,11870.06
Shell Gription Acetab 52Mm,,10035.95
Shoulder Delta Xtend,,53391.79
Shoulder Global Cap,,21356.71
Shoulder Partial,,22638.12
Shoulder Partial W/Cta Head,,25628.06
Sling Arm Slingshot Small 08052,,477.70
Sling Arm Slingshot Xlg 08505,,477.70
Sling Arm Slinshot Med 08053,,477.70
Sling T 519400,,2242.45
Spacer Cerv 6Mm L 0Deg,,19199.68
Spacer Cerv 6Mm S 0Deg,,19199.68
Spacer Cerv 7Mm L 0Deg,,19199.68
Spacer Cerv 7Mm M 0Deg,,19199.68
Spacer Cerv 7Mm S 0Deg,,19199.68
Spacer Lumbar 14X31Mm 0Deg,,24560.22
Spacer Sovereign 37X27X18X12,,16231.10
Spacer Xl-F Lordotic 10X10X50,,22245.16
Speedbridge Achls Ar-8928Bc-Cp,,10131.63
Sponges Peanut 31101010,,11.83
Standard Tr Band With Inflator,,439.26
Staple Reverto Nitinol 15Mm,,2541.45
Staple Xia Ant Dual 03820113,,4451.38
Stapler Echelon Ple60A,,1663.19
Star Tumor Ablation Kit,,7176.78
Stem Comp Shldr 6Mm 113626,,17691.90
Stem Evolve 7.5Mm+2,,10353.74
Stem Primary 11Mm 113651,,15551.96
Stent Ball Exp 6X12Mm G56611,,5125.61
Stent Ball Exp 7X20Mm G56975,,5552.75
Stent Excluder Pxc141200,,17512.51
Stent Graft Contralat Limb,,17512.51
Stent Graft Excluder Mainbody,,42692.07
Stent Graft Iliac Extens,,19861.75
Stent Graft Limb 16X16X156,,27336.59
Stent Palmaz 39Mm,,7842.18
Stent Thoracic 37Mmx15Cm,,630.03
Stent Thoracic 40Mmx10Cm,,630.03
Stylet Kit Glbl Straight,,428.28
Surface Articular Cr 17Mm,,4613.05
Suture 2-0 Pds Plus Pdp114H,,12.26
Suture 2-0 Polysorb Cl-53,,26.94
"Suture 2-0 Vcp775D Sh 18""",,362.64
Suture Anchor 5.5Mm Titanium,,1030.34
Suture Fiberwire 2-0,,422.25
Suture Goretex Cv-0 0N07,,426.09
"Suture Mcp493G 5-0 P-3 18""",,26.94
"Suture Mcp495G 5-0 Ps-2 18""",,26.94
"Suture Mcp605H 2-0 Ur-6 27""",,12.26
Suture Orthocord W/Needle,,430.95
Suture Orthocord,,430.95
"Suture Pdp311H 3-0 Sh-1 27""",,12.26
"Suture Pdp333H 2-0 Ct-2 27""",,12.26
"Suture Pdp334H #0 Ct-2 27""",,12.26
"Suture Pdp346H #0 Ct-1 36""",,12.26
