Mnemonic,Name,  Std Price  , Self Pay Price 
4500874,PREDNISONE INTENSOL 5MG/M, $6.00 , $4.50 
4500880,PREMARIN VAGINAL CREAM W/, $279.00 , $209.25 
4500881,PREMARIN 0.3MG TABLET, $5.00 , $3.75 
4500882,PREMARIN 0.625 TABLET U-D, $4.00 , $3.00 
4500892,NOVOLIN N 100U/ML VIAL, $122.00 , $91.50 
4500898,NOVOLIN70/30 100U/ML VIAL, $122.00 , $91.50 
4500901,GLIPIZIDE 5MG TABLET, $4.00 , $3.00 
4500904,GLYBURIDE 2.5MG TAB U-D, $4.00 , $3.00 
4500905,GLYBURIDE 5MG TABLET U-D, $4.00 , $3.00 
4500906,GLUCAGEN 1MG VIAL, $256.00 , $192.00 
4500908,VASOPRESSIN 20U/ML VIAL, $24.00 , $18.00 
4500909,DDAVP 4MCG/ML VIAL," $1,042.00 ", $781.50 
4500913,DEPO-PROVERA 150MG/ML VIA, $202.00 , $151.50 
4500918,THYROID 120MG (2 GR) TABL, $4.00 , $3.00 
4500920,THYROID 30MG (0.5GR) TABL, $4.00 , $3.00 
4500923,LEVOXYL 150MCG, $4.00 , $3.00 
4500924,LEVOXYL 100MCG TABLET, $4.00 , $3.00 
4500925,LEVOXYL 50MCG TABLET, $4.00 , $3.00 
4500928,LIDOCAINE HCL 2PC 20ML VIAL, $24.00 , $18.00 
4500929,LIDOCAINE 1% VIAL, $24.00 , $18.00 
4500931,XYLOCAINE 2PC VISCOUS SHA, $18.00 , $13.50 
4500932,XYLOCAINE 2PC JELLY, $49.00 , $36.75 
4500937,XYLOCAINE 2%EPI 1:100000, $24.00 , $18.00 
4500940,SENSORCAINE 0.5% 30ML VIA, $24.00 , $18.00 
4500941,SENSORCAINE WO EP 0.25PC, $24.00 , $18.00 
4500942,CARBOCAINE 2% 20ML VIAL, $44.00 , $33.00 
4500944,CARBOCAINE 1PC VIAL, $24.00 , $18.00 
4500945,XYLOCAINE 1% WITH EPINEPH, $24.00 , $18.00 
4500946,XYLOCAINE-MPF2% /EPI1:200, $48.00 , $36.00 
4500947,SENSORCAINE/EPI 0.25% VIA, $39.00 , $29.25 
4500950,METHERGINE 0.2MG TABLET, $4.00 , $3.00 
4500952,PITOCIN 10U/ML SYRINGE, $24.00 , $18.00 
4500955,IMOGAM RABIES 150U/ML VIA," $2,696.00 "," $2,022.00 "
4500956,BAYTET 250U VIAL,, $-   
4500956B,BAYTET 250U VIAL, $315.00 , $236.25 
4500957,ENEGERIX B, $181.00 , $135.75 
4500967,RABAVERT RABIES VAC 2.5IU, $602.00 , $451.50 
4500968,PNEUMOVAX 23 VIAL,, $-   
4500968B,PNEUMOVAX 23 VIAL, $130.00 , $97.50 
4500972,CEFTIN 250MG TABLET, $13.00 , $9.75 
4500979,ISONIAZID 300MG TABLET, $4.00 , $3.00 
4500981,CIPRO 250MG TABLET, $14.00 , $10.50 
4500985,SMX 800MG/TMP 160MG, $4.00 , $3.00 
4500988,TRIPLE ANTIBIOTIC OINTMEN, $28.00 , $21.00 
4500989,GENTAMICIN 0.1PC OINTMENT, $18.00 , $13.50 
4500996,CORTISPORIN OINTMENT, $138.00 , $103.50 
4501003,ZOVIRAX 5PC OINTMENT, $388.00 , $291.00 
4501006,NYSTATIN 100MU/GM OINTMEN, $24.00 , $18.00 
4501007,LOTRISONE CREAM 15GM, $68.00 , $51.00 
4501009,LOTRIMIN 1PC CREAM, $24.00 , $18.00 
4501016,LOPROX .77% CREAM 15GM, $151.00 , $113.25 
4501017,MYCELEX 10MG TROCHES, $7.00 , $5.25 
4501018,MYCOSTATIN 100MU/GM TOP P, $81.00 , $60.75 
4501026,LINDANE 1PC SHAMPOO, $380.00 , $285.00 
4501027,KWELL 1PC LOTION, $380.00 , $285.00 
4501032,CARBAMIDE PEROXIDE 10% SOLN., $26.00 , $19.50 
4501033,SELSUN 2.5% LOTION, $34.00 , $25.50 
4501036,SILVER SULFADIAZINE 400GM, $103.00 , $77.25 
4501040,BETADINE 1PC OINTMENT, $20.00 , $15.00 
4501053,SSD 1% CREAM 25GM, $24.00 , $18.00 
4501057,TRIAMCINOLONE ACE. 0.1% C, $24.00 , $18.00 
4501059,DIPROLENE 0.05PC OINTMENT, $111.00 , $83.25 
4501061,DIPROLENE 0.05PC OINTMENT, $87.00 , $65.25 
4501062,BETAMETHASONE VALERATE 0., $39.00 , $29.25 
4501063,DESOXIMETASONE 0.25% CRM, $182.00 , $136.50 
4501065,CORTENEMA 100MG ENEMA, $38.00 , $28.50 
4501069,TRIAMCINOLONE ACE. OINT., $24.00 , $18.00 
4501072,TRIAMCINOLONE ACE. 0.1% C, $24.00 , $18.00 
4501076,KENALOG AEROSOL SPRAY, $103.00 , $77.25 
4501085,PHENAZOPYRIDINE 100MG TAB, $4.00 , $3.00 
4501091,ANUSERT SUPPOS, $4.00 , $3.00 
4501097,EUCERIN CREAM, $37.00 , $27.75 
4501107,MINERAL OIL, $28.00 , $21.00 
4501125,FLUOCINONIDE 0.05% TOPICA, $80.00 , $60.00 
4501127,PROCTOFOAM-HC FOAM, $175.00 , $131.25 
4501129,BENZOIN TINCTURE, $24.00 , $18.00 
4501134,AMINOPHYLLINE 500MG/20ML, $24.00 , $18.00 
4501135,THEO-DUR 200MG TABLET SA, $4.00 , $3.00 
4501148,THEO-DUR 300 TABLET SA, $4.00 , $3.00 
4501149,THEOPHYLLINE 80MG/15ML LI, $6.00 , $4.50 
4501151,M.V.I. 12 2X5ML VIAL, $55.00 , $41.25 
4501152,URISPAS 100MG TABLET, $5.00 , $3.75 
4501153,FOLIC ACID 1MG U-D TABLET, $4.00 , $3.00 
4501154,THIAMINE 100MG TABLET, $4.00 , $3.00 
4501156,NIASPAN 500MG U-D TABLET, $7.00 , $5.25 
4501157,THIAMINE 100MG/ML VIAL, $24.00 , $18.00 
4501158,CYANOCOBALAMIN 1000MCG/ML, $24.00 , $18.00 
4501159,PYRIDOXINE HCL 50MG TABLE, $4.00 , $3.00 
4501161,FOLVITE INJ. FOLIC ACID, $24.00 , $18.00 
4501164,CROMOLYN NEB SOLUTION, $228.00 , $171.00 
4501167,ROCALTROL 0.25MCG CAPSULE, $5.00 , $3.75 
4501171,VITAMIN K 10MG/ML AMPU, $24.00 , $18.00 
4501172,MEPHYTON 5MG TABLET, $6.00 , $4.50 
4501173,ROMAZICON 0.5MG/5ML INJEC, $302.00 , $226.50 
4501178,METHYENE BLUE 1PC AMPUL, $24.00 , $18.00 
4501180,EPSON SALT CRYSTALS, $18.00 , $13.50 
4501185,AZATHIOPRINE-ORAL 50MG, $9.00 , $6.75 
4501189,AMANTADINE 100MG CAPSULE, $4.00 , $3.00 
4501190,DISULFIRAM 250MG TABLET, $10.00 , $7.50 
4501192,CARBIDOPA/LEVODOPA 25-250, $4.00 , $3.00 
4501193,CARBIDOPA/LEVODOPA 25/100, $4.00 , $3.00 
4501194,SINEMET-10-100 UNIT-DOSE, $4.00 , $3.00 
4501195,PROBENECID/COLCHICINE TAB, $4.00 , $3.00 
4501197,COLCHICINE 0.6MG TABLET, $4.00 , $3.00 
4501198,ALLOPURINOL 300MG TABLET, $4.00 , $3.00 
4501199,ALLOPURINOL 100MG TABLET, $4.00 , $3.00 
4501204,SORBITOL 70PC SOLUTION, $6.00 , $4.50 
4501205,STERILE WATER FOR INJECT, $24.00 , $18.00 
4501206,BACTERIOSTATIC SOD. CL. 3, $24.00 , $18.00 
4501208,SIMPLE SYRUP, $6.00 , $4.50 
4501219,DIPRIVAN 10MG/ML IV 50 ML, $80.00 , $60.00 
4501223,SANDOSTATIN, $724.00 , $543.00 
4501225,PAXIL 20MG TABLET, $10.00 , $7.50 
4501227,VANCOMYCIN 1GM VIAL 10 ML, $27.00 , $20.25 
4501230,PARAPLATIN 10MG/ML IV, $24.00 , $18.00 
4501231,FLUOROURACIL 500MG INJ., $24.00 , $18.00 
4501232,IMITREX 6MG INJECTION 0.5, $230.00 , $172.50 
4501233,RELAFEN 500MG TABLET, $5.00 , $3.75 
4501234,MISC. RX CHARGES, $2.00 , $1.50 
4501235,HABITOL 21MG/DAY, $18.00 , $13.50 
4501236,HABITROL 14MG/DAY PATCH, $18.00 , $13.50 
4501239,DILACOR XR 180 CAPSULE, $5.00 , $3.75 
4501240,DILACOR XR 240 CAPSULE, $5.00 , $3.75 
4501242,DILTIAZEM 10ML INJECTION, $24.00 , $18.00 
4501246,CHLORPHENIRAMINE 8/PSEUDO, $4.00 , $3.00 
4501248,ACETIC ACID OTIC SOL 2%, $117.00 , $87.75 
4501249,HEMABATE 250MCG INJECTION, $213.00 , $159.75 
4501254,DILACOR XR 120 CAPSULE, $4.00 , $3.00 
4501260,ZOFRAN, $35.00 , $26.25 
4501264,CARAFATE SUSP. 1GM/10ML, $10.00 , $7.50 
4501267,AMBIEN 5MG TABLET, $17.00 , $12.75 
4501271,ROCEPHIN 250MG INJECTION, $24.00 , $18.00 
4501276,EPOETIN ALPHA 10000 U, $457.00 , $342.75 
4501332,GUAIFENESIN/CODEINE PHOSP, $6.00 , $4.50 
4501350,SERZONE 100MG, $5.00 , $3.75 
4501358,PROPULSID 10MG TAB, $2.00 , $1.50 
4501371,PHOSLO, $4.00 , $3.00 
4501375,BACTROBAN 2% OINT 22G, $132.00 , $99.00 
4501378,ZOFRAN 2MG/ML IV 1 EA, $24.00 , $18.00 
4501380,ROCEPHIN 1GM VIAL, $24.00 , $18.00 
4501381,ZITHROMAX 250MG CAPSULE, $24.00 , $18.00 
4501384,ORAPRED SYRUP 15MG/5ML, $6.00 , $4.50 
4501386,ETHYL CHLORIDE TOPICAL 12, $53.00 , $39.75 
4501388,AMIDATE 2MG/ML 10ML AMP, $46.00 , $34.50 
4501389,HYDRALAZINE 20MG/ML VIAL, $45.00 , $33.75 
4501390,DEHYDRATED ALCOHOL, $25.00 , $18.75 
4501397,TOBRADEX DROPS 2.500 ML, $111.00 , $83.25 
4501398,NAVELBINE 10MG INJECTION," $1,371.00 "," $1,028.25 "
4501399,FLUDARA 50MG INJECTION 1," $1,114.00 ", $835.50 
4501404,ZOFRAN 8MG TABLET 1 EA, $12.00 , $9.00 
4501408,NEOSTIGMINE METHYLSULFATE, $24.00 , $18.00 
4501411,XYLOCAINE-MPF 1% VIAL 10, $24.00 , $18.00 
4501413,PHENYLEPHRINE HCL 2.5% OPH SOL, $18.00 , $13.50 
4501414,MYDRIACYL 3ML, $18.00 , $13.50 
4501415,GLUCOPHAGE 500MG ORAL 1, $4.00 , $3.00 
4501416,GLUCOPHAGE 850 ORAL 1 EA, $4.00 , $3.00 
4501422,BETOPTIC 0.25PC OPHTH SO, $150.00 , $112.50 
4501423,SINEMET 50/200 CR TABLET, $6.00 , $4.50 
4501424,BREVIBLOC 10MG/ML VIAL, $24.00 , $18.00 
4501425,NEUT 4% VIAL, $24.00 , $18.00 
4501427,MENOMUNE, $333.00 , $249.75 
4501428,MS CONTIN 15MG TABLET SA, $4.00 , $3.00 
4501429,FERROUS SULFATE 44MG/1ML, $6.00 , $4.50 
4501430,TICLID 250MG TABLET, $6.00 , $4.50 
4501435,CORDARONE I.V. 150MG/3ML, $24.00 , $18.00 
4501436,AMOXICILLIN 125MG/5ML SUS, $18.00 , $13.50 
4501441,EVACUATED CONTAINER, $32.00 , $24.00 
4501444,MAG OX 400, $3.00 , $2.25 
4501445,GLUCOTROL XL 5MG TABLET S, $4.00 , $3.00 
4501446,ULTRAM 50MG TABLET, $4.00 , $3.00 
4501449,MYSOLINE 50MG TABLET, $4.00 , $3.00 
4501450,TRIHEXYPHENIDYL 2MG TABLE, $4.00 , $3.00 
4501455,IMIPRAMINE HCL 10MG TABLE, $4.00 , $3.00 
4501459,IMDUR 30MG TABLET SA, $5.00 , $3.75 
4501461,PROZAC 10MG PULVULE, $9.00 , $6.75 
4501465,RISPERDAL 1MG TABLET, $14.00 , $10.50 
4501467,DOXEPIN 10MG CAPSULE, $4.00 , $3.00 
4501473,CORVERT 0.1MG/ML VIAL," $1,032.00 ", $774.00 
4501475,BENZONATATE 100MG, $4.00 , $3.00 
4501476,DIFLUCAN 100MG TABLET, $26.00 , $19.50 
4501482,CLARITIN 10MG TABLET, $4.00 , $3.00 
4501484,ORGANIDIN NR 200MG TABLET, $4.00 , $3.00 
4501485,BIAXIN 500MG TABLET, $18.00 , $13.50 
4501486,DIPRIVAN 10MG/ML VIAL, $159.00 , $119.25 
4501490,LOVENOX 30MG/0.3ML, $72.00 , $54.00 
4501493,IMMUNE GLOBULIN 1GM, $-   , $-   
4501493B,IMMUNE GLOBULIN 1GM, $252.00 , $189.00 
4501496,PROVERA 5MG TABLET, $4.00 , $3.00 
4501497,ZYPREXA 5MG TABLET, $24.00 , $18.00 
4501498,ZITHROMAX 200MG/5ML SUSP, $119.00 , $89.25 
4501499,LEVOXYL 0.125MG TABLET, $4.00 , $3.00 
4501501,RID SPRAY, $13.00 , $9.75 
4501505,NORVASC 5MG TABLET, $6.00 , $4.50 
4501509,ZITHROMAX 500MG INJ, $61.00 , $45.75 
4501510,VERSED 1MG/ML VIAL, $24.00 , $18.00 
4501511,AUGMENTIN 875-125 TABLET, $17.00 , $12.75 
4501514,FLEET PHOSPHO-SODA SOLUTI, $18.00 , $13.50 
4501516,AEROCHAMBER, $164.00 , $123.00 
4501523,AUGMENTIN 600MG SUSP, $112.00 , $84.00 
4501529,BETAPACE 80MG TABLET, $11.00 , $8.25 
4501531,FUROSEMIDE 40MG/4ML VIAL, $24.00 , $18.00 
4501532,FUROSEMIDE 10MG/ML VIAL, $24.00 , $18.00 
4501533,COREG 3.125MG TABLET, $7.00 , $5.25 
4501536,COREG 6.25MG TABLET, $7.00 , $5.25 
4501545,DROPERIDOL 2.5MG/ML SINGL, $24.00 , $18.00 
4501546,ZITHROMAX 100MG/5ML SUSP, $119.00 , $89.25 
4501548,Epogen 20000U, $913.00 , $684.75 
4501562,ACTIVASE 50MG VIAL," $5,572.00 "," $4,179.00 "
4501564,MIACALIN NASAL SPRAY, $189.00 , $141.75 
4501566,REMERON 15MG TABLET, $9.00 , $6.75 
4501567,PROMETHAZINE 25 MG/ML AMP, $24.00 , $18.00 
4501570,XALATAN 0.005% EYE DROPS, $197.00 , $147.75 
4501571,ZESTRIL 10MG TABLET, $5.00 , $3.75 
4501574,WELLBUTRIN SR 150MG TAB, $6.00 , $4.50 
4501575,SINGULAIR 10MG TABLET, $12.00 , $9.00 
4501576,FLOMAX 0.4MG CAPSULE, $9.00 , $6.75 
4501577,CARDURA 2MG TABLET, $4.00 , $3.00 
4501582,"Imitrex, Sumatriptan Suc", $73.00 , $54.75 
4501584,FIBER-LAX CAPTABS, $4.00 , $3.00 
4501591,ACYCLOVIR 800MG TABLET, $11.00 , $8.25 
4501593,FIORPAP, $4.00 , $3.00 
4501601,MACROBID 100MG, $7.00 , $5.25 
4501602,PLAVIX 75MG, $6.00 , $4.50 
4501603,LEVAQUIN 250MG/TAB, $34.00 , $25.50 
4501604,"Levaquin, Levofloxacin 50", $39.00 , $29.25 
4501607,"Polocaine 1.5%, Mepivacai", $34.00 , $25.50 
4501608,"AMARYL, GLIMEPIRIDE", $4.00 , $3.00 
4501614,"Ancef 1gm/D5W, Cefazolin", $42.00 , $31.50 
4501627,NORGESTREL 0.05MG, $5.00 , $3.75 
4501630,CAMPTOSAR 40MG INJ., $895.00 , $671.25 
4501631,BAL IN OIL, $289.00 , $216.75 
4501633,RETROVIR, $9.00 , $6.75 
4501638,LYMPHAZURIN 1%, $674.00 , $505.50 
4501647,"Epoetin 40,000 Units"," $1,824.00 "," $1,368.00 "
4501650,NON-FORMULARY $ 5-10, $30.00 , $22.50 
4501651,NON-FORMULARY $ 10-20, $53.00 , $39.75 
4501652,NON-FORMULARY $ 20-30, $80.00 , $60.00 
4501653,NON-FORMULARY $ 30-50, $146.00 , $109.50 
4501654,NON-FORMULARY $ 50-100, $292.00 , $219.00 
4501655,NON-FORMULARY $ 100-200, $525.00 , $393.75 
4501660,DEPAKOTE 500 MG, $11.00 , $8.25 
4501665,NF-05, $16.00 , $12.00 
4501700,MEDS FROM HOME, $4.00 , $3.00 
4501701,CELEBREX 100MG, $7.00 , $5.25 
4501703,NEURONTIN 100MG, $4.00 , $3.00 
4501704,NEURONTIN 300MG, $5.00 , $3.75 
4501707,GI COCKTAIL, $20.00 , $15.00 
4501708,OXYCONTIN 10 MG, $6.00 , $4.50 
4501711,HERCEPTIN 440 MG," $9,054.00 "," $6,790.50 "
4501722,CHLORPROMAZINE 25MG 1TB, $4.00 , $3.00 
4501723,ALBUMIN 25% 50ML, $329.00 , $246.75 
4501724,PREDNISOLONE ACETATE 1%, $38.00 , $28.50 
4501726,BICITRA 30 ML, $6.00 , $4.50 
4501727,LOVENOX 100 MG / 1 ML, $238.00 , $178.50 
4501729,RECOMBIVAX HB, $86.00 , $64.50 
4501730,EFFEXOR XR 75 MG/ 1 CAP, $13.00 , $9.75 
4501732,DIOVAN 80 MG/ 1 TAB, $7.00 , $5.25 
4501733,MYCOGEN II 30 GM, $18.00 , $13.50 
4501735,ZANAFLEX 4 MG TAB, $5.00 , $3.75 
4501744,MARCAINE SPINAL 0.75%, $24.00 , $18.00 
4501745,ASTRAMORPH-PF 5 MG, $40.00 , $30.00 
4501746,PERCUTANEOUS SHE INTR KIT, $111.00 , $83.25 
4501747,TAMIFLU 75MG, $26.00 , $19.50 
4501748,ZIAC 5-6.25, $3.00 , $2.25 
4501749,*ZIAC 2.5-6.25, $3.00 , $2.25 
4501751,ESKALITH CR 450MG, $4.00 , $3.00 
4501752,MEGESTROL ACETATE 400MG/10MLUD, $33.00 , $24.75 
4501761,MAG-OX 400 400MG, $4.00 , $3.00 
4501762,FLOVENT 110MCG, $365.00 , $273.75 
4501764,ARIMIDEX 1MG, $30.00 , $22.50 
4501765,DISOPYRAMIDE PHOSPH 100MG, $4.00 , $3.00 
4501767,NIZORAL 2% 30GM, $82.00 , $61.50 
4501768,SENNA CONCENTRATE 8.6MG, $4.00 , $3.00 
4501769,SELEGILINE HCL 5MG, $7.00 , $5.25 
4501770,ARICEPT 5MG, $19.00 , $14.25 
4501771,ACTOS 30MG, $21.00 , $15.75 
4501772,EVISTA 60MG, $11.00 , $8.25 
4501777,DONNATAL 16.20 MG, $4.00 , $3.00 
4501780,INTRON A ALFA-2B, $773.00 , $579.75 
4501783,METROGEL, $299.00 , $224.25 
4501784,HALFPRIN, $4.00 , $3.00 
4501785,LOVENOX 60 MG, $143.00 , $107.25 
4501791,CLARITIN D, $7.00 , $5.25 
4501801,MICONAZOLE NITRATE 2% 30G, $24.00 , $18.00 
4501802,MESTINON 60MG, $4.00 , $3.00 
4501809,NON-FORMULARY," $1,457.00 "," $1,092.75 "
4501810,NON-FORMULARY," $2,913.00 "," $2,184.75 "
4501812,MAHURKAR 11.5 FR 24 CM, $388.00 , $291.00 
4501825,GEMZAR 200MG INJ, $454.00 , $340.50 
4501828,RITUXIMAB 500MG INJ," $8,865.00 "," $6,648.75 "
4501836,TRUSOPT 2% 5ML, $197.00 , $147.75 
4501837,REQUIP 1MG, $7.00 , $5.25 
4501838,HEALON OPHTH 10MG, $401.00 , $300.75 
4501839,ALPHAGAN P 0.15%, $154.00 , $115.50 
4501840,PONTOCAINE 1% 20MG, $24.00 , $18.00 
4501841,PROAMATINE 5MG, $9.00 , $6.75 
4501846,ATROVENT 21MCG, $152.00 , $114.00 
4501847,TOBRADEX 0.3%-0.1% OPHTH, $251.00 , $188.25 
4501848,SEROQUEL 25MG, $7.00 , $5.25 
4501849,SEROQUEL 100MG, $12.00 , $9.00 
4501850,INSULIN CHARGE, $6.00 , $4.50 
4501852,GUAIFENESIN ER 600MG, $4.00 , $3.00 
4501853,INDERAL 40MG, $4.00 , $3.00 
4501855,AVONEX 30 MCG .50ML," $1,333.00 ", $999.75 
4501856,ZOSYN 2-0.25 GM VIAL, $39.00 , $29.25 
4501857,ZOSYN 3-0.375 GM VIAL, $59.00 , $44.25 
4501858,ZOSYN 4-0.5 GM VIAL, $74.00 , $55.50 
4501861,LEVOXYL .112 MG, $4.00 , $3.00 
4501862,LEVOXYL .088 MG, $4.00 , $3.00 
4501865,ALTACE 1.250 MG, $5.00 , $3.75 
4501866,ALTACE 5.000 MG, $6.00 , $4.50 
4501867,NAFCILLIN SODIUM 1.00 MG, $28.00 , $21.00 
4501871,EFFEXOR XR 37.50 MG, $12.00 , $9.00 
4501873,EAR DROPS 6.5% 15.00 ML, $18.00 , $13.50 
4501874,REMICADE 100.00 MG," $2,116.00 "," $1,587.00 "
4501885,HYCAMTIN 4MG," $3,198.00 "," $2,398.50 "
4501890,CYTOTEC 100 MCG, $4.00 , $3.00 
4501892,GLUCOTROL XL 2.500 MG, $4.00 , $3.00 
4501894,DEXAMETHASONE 4MG/ML 30ML, $24.00 , $18.00 
4501963,BETADINE 5% OPHTH, $34.00 , $25.50 
4501964,NIFEREX 150 MG, $4.00 , $3.00 
4501966,C-PROLASTIN 1MG, $3.00 , $2.25 
4501968,AQUAPHOR, $31.00 , $23.25 
4501969,COZAAR 25.00MG, $6.00 , $4.50 
4501970,DETROL LA 2.00MG, $12.00 , $9.00 
4501972,NEPHROCAPS 1.00 MG, $4.00 , $3.00 
4501977,CETACAINE 56.00 ML, $188.00 , $141.00 
4501978,TRIAMCINALONE .1% LOTION, $125.00 , $93.75 
4501980,FLONASE NASAL, $221.00 , $165.75 
4501981,COMBIVENT INHALER, $261.00 , $195.75 
4501983,PROCOTOCREAM HC, $33.00 , $24.75 
4501985,REQUIP .25MG, $7.00 , $5.25 
4501988,FIORINAL, $3.00 , $2.25 
4501989,OXYCONTIN 20 MG, $11.00 , $8.25 
4501990,MSIR 15 MG, $4.00 , $3.00 
4501991,HEXTEND LACTATED ELECROLY, $112.00 , $84.00 
4501992,BUTALBITAL COMPOUND 1 TAB, $4.00 , $3.00 
4504002,B & O SUPPRETTES NO. 16-A, $12.00 , $9.00 
4504003,COCAINE 4PC UNIT DOSE SOL, $74.00 , $55.50 
4504004,CODEINE SULFATE 30MG TABL, $4.00 , $3.00 
4504010,METHADONE 5MG TABLET, $4.00 , $3.00 
4504012,FENTANYL 0.05MG/ML AMPULE 10ML, $24.00 , $18.00 
4504013,FENTANYL 0.05MG/ML AMPULE 2ML, $24.00 , $18.00 
4504014,FENTANYL 0.05MG/ML AMPULE 20ML, $24.00 , $18.00 
4504015,FENTANYL 0.05MG/ML AMPULE 5ML, $24.00 , $18.00 
4504018,MEPERIDINE HCL 300MG SOV, $31.00 , $23.25 
4504019,MEPERIDINE 50MG/ML TUBEX, $24.00 , $18.00 
4504020,MEPERIDINE 75MG/ML TUBEX, $24.00 , $18.00 
4504022,MORPHINE 10MG/ML TUBEX, $24.00 , $18.00 
4504025,MORPHINE 1MG/ML PCA SYRIN, $32.00 , $24.00 
4504036,SUFENTA 50MCG/ML AMPUL, $24.00 , $18.00 
4504039,DURAGESIC 25UG/H PATCH, $55.00 , $41.25 
4504040,DURAGESIC 50UG/H PATCH, $100.00 , $75.00 
4504041,DURAGESIC 75UG/H PATCH, $152.00 , $114.00 
4504042,DURAGESIC 100UG/H PATCH, $201.00 , $150.75 
4504043,STADOL 2MG/ML VIAL, $24.00 , $18.00 
4504046,PCA SET, $20.00 , $15.00 
4505009,TAXOTERE 20MG VIAL," $1,206.00 ", $904.50 
4505011,TOPROL XL 50MG, $4.00 , $3.00 
4505014,TYLENOL W/CODEINE #3 TABL, $4.00 , $3.00 
4505016,NITRO-DUR 0.3MG/HR PATCH, $18.00 , $13.50 
4505018,AZACTAM 1GM, $93.00 , $69.75 
4505023,SUPRANE INHALATION, $463.00 , $347.25 
4505025,CATHFLO 2 MG, $256.00 , $192.00 
4505027,WELLBUTRIN SR 100 MG, $6.00 , $4.50 
4505028,BCG/TICE, $514.00 , $385.50 
4505030,NON-FORMULARY $1, $4.00 , $3.00 
4505032,CLAFORAN 1.00 GM VIAL INJ, $28.00 , $21.00 
4505033,GEODON 20.00 MG, $18.00 , $13.50 
4505034,COUMADIN 1.00 MG, $4.00 , $3.00 
4505035,POTASSIUM CHLORIDE 10% 20, $6.00 , $4.50 
4505039,MIRALAX UNIT DOSE, $6.00 , $4.50 
4505040,DIAMOX INJ, $77.00 , $57.75 
4505043,DEMADEX 10 MG, $4.00 , $3.00 
4505045,COREG 25 MG TAB, $7.00 , $5.25 
4505047,SEREVENT 13 GM, $197.00 , $147.75 
4505048,CASODEX 50 MG, $52.00 , $39.00 
4505050,NIRTOGLYCERIN 0.4 BOTTLE, $18.00 , $13.50 
4505051,TOPAMAX 25 MG, $7.00 , $5.25 
4505052,TOPAMAX 100 MG, $19.00 , $14.25 
4505053,BAYHEP B 5.00 ML," $2,077.00 "," $1,557.75 "
4505056,ORAMORPH SR 30.00 MG, $7.00 , $5.25 
4505060,IPRATROPIUM BROMIDE, $5.00 , $3.75 
4505061,ALBUTEROL SULFATE UD, $4.00 , $3.00 
4505062,MIDAZOLAM SYRUP, $6.00 , $4.50 
4505065,IODINE TINCTURE-MILD, $6.00 , $4.50 
4505066,AEROCHAMBER 1.00 EA, $130.00 , $97.50 
4505067,RACEPINEPHRINE 11.25 MG, $5.00 , $3.75 
4505068,ZYPREXA 2.50 MG, $23.00 , $17.25 
4505071,XYLOCAINE 4%-MPF 5 ML, $24.00 , $18.00 
4505073,KENALOG-40 INJECTION 40MG, $24.00 , $18.00 
4505074,ANALGESIC 30 GM, $24.00 , $18.00 
4505076,PHENYTOIN SYR SUSP 4ML, $7.00 , $5.25 
4505078,VENTOLIN SYRUP 30ML, $13.00 , $9.75 
4505080,ESTROGENS CONJUGATED 5MG/5ML, $237.00 , $177.75 
4505081,PRELONE SYRUP 30ML, $13.00 , $9.75 
4505082,NITRO-BID, $18.00 , $13.50 
4505094,LIDOCAINE VISCOUS 2%, $6.00 , $4.50 
4505095,DDAVP 0.01%, $419.00 , $314.25 
4505097,OCUPRESS 1%, $59.00 , $44.25 
4506001,LORAZEPAM 1MG TABLET, $4.00 , $3.00 
4506002,ATIVAN 2MG/ML VIAL, $24.00 , $18.00 
4506004,LORAZEPAM 0.5MG TABLET, $4.00 , $3.00 
4506020,TRIAZOLAM 25MG U-D TABLET, $4.00 , $3.00 
4506021,KLONOPIN 0.5MG TABLET, $4.00 , $3.00 
4506023,CHLORDIAZEPOXIDE HCL 25MG, $4.00 , $3.00 
4506024,CHLORDIAZEPO 5MG CAPSULE, $4.00 , $3.00 
4506030,PHENOBARBITAL 30MG TABLET, $4.00 , $3.00 
4506031,PHENOBARBITAL 130MG/ML SY, $24.00 , $18.00 
4506034,PHENOBARBITAL 20MG/5ML EL, $6.00 , $4.50 
4506035,TEMAZEPAM 15MG CAPSULE, $4.00 , $3.00 
4506043,CLORAZEPATE 3.75MG TABLET, $5.00 , $3.75 
4506045,DIAZEPAM 10MG SYRINGE, $24.00 , $18.00 
4506047,DIAZEPAM 2MG TABLET, $4.00 , $3.00 
4506048,DIAZEPAM 5MG TABLET, $4.00 , $3.00 
4506051,ALPRAZOLAM .25MG TABLET, $4.00 , $3.00 
4506052,ALPRAZOLAM .5MG TABLET, $4.00 , $3.00 
4506054,ATROPINE 0.4MG/ML VIAL, $24.00 , $18.00 
4506055,TAXOTERE 80MG," $4,822.00 "," $3,616.50 "
4506057,GEMZAR 1GM VIAL," $2,264.00 "," $1,698.00 "
4506063,CAMPTOSAR 100MG," $2,235.00 "," $1,676.25 "
4506091,ZEASORB-AF, $24.00 , $18.00 
4506092,LAMICTAL 25MG, $13.00 , $9.75 
4506093,LAMICTAL 100MG, $14.00 , $10.50 
4506109,PROVIGIL 100MG, $21.00 , $15.75 
4506124,INTERFERON ALFA 2B 10MU VL," $2,965.00 "," $2,223.75 "
4506126,L-M-X4, $31.00 , $23.25 
