"SVCCD","Description","PRICE1","As of Date"
"48510179","ELECTROLYTE PANEL   ",52.81,"2/5/2019"
"48510180","COMP METAB PANEL    ",92.14,"2/5/2019"
"48510181","LIPID PANEL         ",94.38,"2/5/2019"
"48510182","RENAL FUNCTION PANEL",71.91,"2/5/2019"
"48510183","HEPATITIS ACUTE PANE",239.33,"2/5/2019"
"48510184","HEPATIC FUNCTION PAN",62.92,"2/5/2019"
"48510187","IMMUNOFIXATION ELECT",116.85,"2/5/2019"
"48510190","INFLU B ASSAY W-OP  ",59.55,"2/5/2019"
"48510190","INFLUENZA ASSAY W-OP",59.55,"2/5/2019"
"48510191","INSULIN AB          ",85.39,"2/5/2019"
"48510196","TISSUE EX FOR FUNGI ",51.69,"2/5/2019"
"48510197","LACTATE DEHYDROLDH  ",31.46,"2/5/2019"
"48510200","LIPASE              ",58.43,"2/5/2019"
"48510202","URINE PREG TEST QL  ",44.94,"2/5/2019"
"48510204","LITHIUM             ",56.18,"2/5/2019"
"48510205","ALBUMIN SERUM       ",32.58,"2/5/2019"
"48510206","LEUTEINIZING HORMONE",124.72,"2/5/2019"
"48510207","BORRELIA BURG.CONFIR",149.44,"2/5/2019"
"48510209","MAGNESIUM           ",56.18,"2/5/2019"
"48510212","AMYLASE             ",53.93,"2/5/2019"
"48510214","BILIRUBIN TOTAL     ",31.46,"2/5/2019"
"48510215","BILIRUBIN DIRECT    ",31.46,"2/5/2019"
"48510216","BLD OCCULT FECES 1-3",25.84,"2/5/2019"
"48510217","MR-STAPH,DNA,PROBE  ",140.45,"2/5/2019"
"48510218","CALCIUM TOTAL       ",35.96,"2/5/2019"
"48510219","MUCIN, SYNOVIAL FLD ",21.35,"2/5/2019"
"48510227","OVA-PARASITES SMEARS",79.78,"2/5/2019"
"48510228","CPK TOTAL           ",43.82,"2/5/2019"
"48510229","PARATHORMONE PTH    ",204.50,"2/5/2019"
"48510230","CREATININE BLOOD    ",35.96,"2/5/2019"
"48510231","PHENYTOIN TOTAL     ",102.25,"2/5/2019"
"48510244","GLUCOSE, QUANT      ",32.58,"2/5/2019"
"48510246","PROLACTIN           ",152.81,"2/5/2019"
"48510248","GLU,HOME USE DIAGNOS",24.72,"2/5/2019"
"48510249","GGT                 ",49.44,"2/5/2019"
"48510250","PROT E-PHOR-URIN-CSF",71.91,"2/5/2019"
"48510251","PROTEINELECTR FR-QNT",102.25,"2/5/2019"
"48510252","PROTEIN S, FREE     ",61.80,"2/5/2019"
"48510253","HEMOGLOBIN A1C      ",74.16,"2/5/2019"
"48510257","IRON                ",49.44,"2/5/2019"
"48510258","IRON BINDING CAPACIT",86.52,"2/5/2019"
"48510260","LEAD                ",85.39,"2/5/2019"
"48510262","RETIC COUNT, FLOW   ",16.85,"2/5/2019"
"48510264","RHEUMATOID FACT QUAN",44.94,"2/5/2019"
"48510267","SYPHILIS TEST, QUAL ",32.58,"2/5/2019"
"48510268","PHOSPHATASE,ALKALINE",33.71,"2/5/2019"
"48510269","RSV ASSAY W-OPTIC   ",47.19,"2/5/2019"
"48510270","PHOSPHORUS, BLOOD   ",33.71,"2/5/2019"
"48510271","POTASSIUM SER PL WB ",33.71,"2/5/2019"
"48510274","PSA, TOTAL          ",128.09,"2/5/2019"
"48510276","PROTEIN TOT SER PLWB",42.70,"2/5/2019"
"48510281","SIROLIMUS           ",55.06,"2/5/2019"
"48510282","THYROXINE T4, FREE  ",83.15,"2/5/2019"
"48510283","THYROID STIM TSH    ",115.73,"2/5/2019"
"48510284","TRANSFERASE AST     ",35.96,"2/5/2019"
"48510285","TRANSFERASE ALT     ",35.96,"2/5/2019"
"48510287","TRIGLYCERIDES       ",34.83,"2/5/2019"
"48510288","CULT STL BACT EA ADD",38.20,"2/5/2019"
"48510290","T3-T4 UPTAKE        ",62.92,"2/5/2019"
"48510291","UREA NITROGEN,QUAN  ",35.96,"2/5/2019"
"48510292","URIC ACID, BLOOD    ",35.96,"2/5/2019"
"48510293","THYROXINE T4,TOTAL  ",48.31,"2/5/2019"
"48510294","TACROLIMUS          ",141.57,"2/5/2019"
"48510296","HCG, QUAL           ",61.80,"2/5/2019"
"48510297","HEMATOCRIT, OTHER   ",25.84,"2/5/2019"
"48510298","HEMOGLOBIN          ",25.84,"2/5/2019"
"48510299","CBC W-PLT AUTO COMPD",53.93,"2/5/2019"
"48510304","PROTHROMBIN TIME    ",35.96,"2/5/2019"
"48510305","SED RATE NONAUTOMATE",31.46,"2/5/2019"
"48510306","PROT TOTL RANDOM URI",39.33,"2/5/2019"
"48510314","UA, AUTO W-SCOPE    ",29.21,"2/5/2019"
"48510319","HETEROPHILE AB SCREE",50.56,"2/5/2019"
"48510320","INF AGENT,IMMUNO QUA",70.79,"2/5/2019"
"48510322","RHEUMATOID FACT,QUAL",46.07,"2/5/2019"
"48510327","DIHYDROXY VITAMIN D ",153.93,"2/5/2019"
"48510328","VITAMIN D 25OH      ",149.44,"2/5/2019"
"48510329","VITAMIN K           ",55.06,"2/5/2019"
"48510337","INFAGT DT QLSQT GIAR",30.34,"2/5/2019"
"48510338","HEP A AB, IGM       ",93.26,"2/5/2019"
"48510345","HIV AB 1&2                    ",55.06,"2/5/2019"
"48510349","CULT STL BACT W-ISOL",77.53,"2/5/2019"
"48510351","CULTURE BACTERIA OTH",75.28,"2/5/2019"
"48510354","CULT URINE-COLONY CT",70.79,"2/5/2019"
"48510357","OXALATE             ",58.43,"2/5/2019"
"48510361","THROMBOPLAST TIMEPTT",43.82,"2/5/2019"
"48510363","RENIN               ",103.37,"2/5/2019"
"48510364","RESP SYNCYTIAL AG,IF",59.55,"2/5/2019"
"48510371","ANTI-ENA            ",538.20,"2/5/2019"
"48510372","DETECT AGNTMULT,DNAD",160.67,"2/5/2019"
"48510372","DETECT AGT MULT,DNAD",160.67,"2/5/2019"
"48510373","STREP A ASSAY W-OPTI",61.80,"2/5/2019"
"48510378","CARBAMAZEPINE TOTAL ",126.97,"2/5/2019"
"48510379","TESTOSTERONE, TOTAL ",129.21,"2/5/2019"
"48510380","TESTOSTERONE, FREE  ",159.55,"2/5/2019"
"48510383","PROT TOTL RANDOM URI",14.61,"2/5/2019"
"48510384","POTASSIUM, URINE    ",17.98,"2/5/2019"
"48510385","VALPROIC ACID TOTAL ",102.25,"2/5/2019"
"48510420","SMEARWET MOUNT SAL-I",31.46,"2/5/2019"
"48510488","PSA, SCREENING      ",128.09,"2/5/2019"
"48510489","BLD OCCULT FECES 1-3",25.84,"2/5/2019"
"48510500","ORGAN ACID,SIN,QUAN ",66.29,"2/5/2019"
"48520003","UA, NONAUTO W-SCOPE ",30.34,"2/5/2019"
"48520006","ADRENOCORT ACTH     ",234.83,"2/5/2019"
"48520007","IMMUNOASSAY, OTHER  ",55.06,"2/5/2019"
"48520009","MICROALB QNT        ",89.89,"2/5/2019"
"48520011","ALDOSTERONE         ",162.92,"2/5/2019"
"48520014","AFP SERUM           ",115.73,"2/5/2019"
"48520017","AMMONIA             ",86.52,"2/5/2019"
"48520019","ANA                 ",86.52,"2/5/2019"
"48520020","ANA,TITER           ",94.38,"2/5/2019"
"48520023","FLUORESCENT AB,SCREE",61.80,"2/5/2019"
"48520024","PRS DRG IA MET      ",143.31,"2/5/2019"
"48520031","VITAMIN B-1         ",85.39,"2/5/2019"
"48520032","VITAMIN B-12        ",111.24,"2/5/2019"
"48520033","BARTONELLA AB       ",258.43,"2/5/2019"
"48520036","BETA-2 MICROGLOBULIN",65.17,"2/5/2019"
"48520042","BLOOD SMEAR PERIHERAL         ",116.85,"2/5/2019"
"48520045","NATRIURETIC PEPTIDE ",135.96,"2/5/2019"
"48520047","CLOSTRIDIUM DIF TOXN",60.67,"2/5/2019"
"48520048","C-PEPTIDE           ",158.43,"2/5/2019"
"48520049","CRP,HIGHLY SENS     ",132.58,"2/5/2019"
"48520052","TUMOR AG  CA 19-9   ",83.15,"2/5/2019"
"48520053","CALCITONIN          ",106.74,"2/5/2019"
"48520054","CALCIUM IONIZED     ",100.00,"2/5/2019"
"48520058","CARDIOLIPIN AB,IGG  ",102.25,"2/5/2019"
"48520059","CATECHOL FRACTNTD   ",101.12,"2/5/2019"
"48520062","CCP ANTIBODY        ",51.69,"2/5/2019"
"48520069","DETECT AGNTMULT,DNAD",160.67,"2/5/2019"
"48520069","DETECT AGT MULT,DNAD",160.67,"2/5/2019"
"48520074","ASSAY TOXIN/ANTITOXI",115.73,"2/5/2019"
"48520077","COMPLEMENT AG, EA   ",115.73,"2/5/2019"
"48520083","CORTISOL TOTAL      ",128.09,"2/5/2019"
"48520084","CPK ISOENZYMES      ",103.37,"2/5/2019"
"48520087","VENIPUNCTURE,ROUTINE",4.49,"2/5/2019"
"48520088","CREATININE CLEARANCE",79.78,"2/5/2019"
"48520089","CREATININE UR-OTHER ",44.94,"2/5/2019"
"48520090","C-REACTIVE PROTEIN  ",44.94,"2/5/2019"
"48520095","CULT AEROBIC IDENTIF",86.52,"2/5/2019"
"48520099","CULT TYPE,IMMUNOLOGI",24.72,"2/5/2019"
"48520106","DNA AB,NATIVE-DOUBL ",96.63,"2/5/2019"
"48520108","DIGOXIN TOTAL       ",102.25,"2/5/2019"
"48520114","EHRLICHIA AB        ",41.57,"2/5/2019"
"48520116","EPSTEIN-BARR AB, EA ",133.71,"2/5/2019"
"48520121","ESTRIOL             ",106.74,"2/5/2019"
"48520124","F5 GENE ANALY LEID V",58.43,"2/5/2019"
"48520131","LEUKOCY ASSES FEC QL",17.98,"2/5/2019"
"48520132","FERRITIN            ",129.21,"2/5/2019"
"48520133","FIBRINOGEN ACTIVITY ",41.57,"2/5/2019"
"48520136","FOLIC ACID SERUM    ",104.49,"2/5/2019"
"48520137","T3,FREE             ",121.35,"2/5/2019"
"48520138","FOLLICLE STIM HORM  ",125.84,"2/5/2019"
"48520140","GAMMAGLOB M-G-A-D   ",44.94,"2/5/2019"
"48520148","SMEAR,GRAM STAIN    ",32.58,"2/5/2019"
"48520149","GLUCOSE TOL, 3 SPECS",92.14,"2/5/2019"
"48520149","GTT 3 SPEC          ",92.14,"2/5/2019"
"48520150","GLUCOSE TOL, ADD SP ",64.05,"2/5/2019"
"48520150","GTT ADD SP          ",64.05,"2/5/2019"
"48520156","HPYLORI,STOOL,EIA   ",19.10,"2/5/2019"
"48520159","HEMOGLOBIN ELECTRO  ",51.69,"2/5/2019"
"48520160","HEMOGLOBIN, CHROMA  ",89.89,"2/5/2019"
"48520161","HEP A AB, TOTAL     ",59.55,"2/5/2019"
"48520163","HEP B SURF AB       ",87.64,"2/5/2019"
"48520166","HEPATITIS C AB TEST ",140.45,"2/5/2019"
"48520176","HERPES SIMP TYPE 1  ",128.09,"2/5/2019"
"48520177","BASIC METABO CA TOTA",66.29,"2/5/2019"
"48520178","GENERAL HEALTH PANEL",175.28,"2/5/2019"
"48520179","ELECTROLYTE PANEL   ",52.81,"2/5/2019"
"48520180","COMP METAB PANEL    ",92.14,"2/5/2019"
"48520181","LIPID PANEL         ",94.38,"2/5/2019"
"48520182","RENAL FUNCTION PANEL",71.91,"2/5/2019"
"48520183","HEPATITIS ACUTE PANE",239.33,"2/5/2019"
"48520184","HEPATIC FUNCTION PAN",62.92,"2/5/2019"
"48520186","GAMMAGLOBULIN IGE   ",103.37,"2/5/2019"
"48520187","IMMUNOFIXATION ELECT",116.85,"2/5/2019"
"48520188","IMM E-PHORS-URIN-CSF",116.85,"2/5/2019"
"48520190","INFLU B ASSAY W-OP  ",59.55,"2/5/2019"
"48520190","INFLUENZA ASSAY W-OP",59.55,"2/5/2019"
"48520191","INSULIN AB          ",85.39,"2/5/2019"
"48520197","LACTATE DEHYDROLDH  ",31.46,"2/5/2019"
"48520200","LIPASE              ",58.43,"2/5/2019"
"48520202","URINE PREG TEST QL  ",44.94,"2/5/2019"
"48520203","LIPOPROTEIN,HIGH RES",61.35,"2/5/2019"
"48520204","LITHIUM             ",56.18,"2/5/2019"
"48520206","LEUTEINIZING HORMONE",124.72,"2/5/2019"
"48520207","BORRELIA BURG.CONFIR",149.44,"2/5/2019"
"48520209","MAGNESIUM           ",56.18,"2/5/2019"
"48520210","MERCURY             ",126.97,"2/5/2019"
"48520212","AMYLASE             ",53.93,"2/5/2019"
"48520213","METANEPHRINES       ",78.65,"2/5/2019"
"48520214","BILIRUBIN TOTAL     ",31.46,"2/5/2019"
"48520215","BILIRUBIN DIRECT    ",31.46,"2/5/2019"
"48520216","BLD OCCULT FECES 1-3",25.84,"2/5/2019"
"48520217","MR-STAPH,DNA,PROBE  ",140.45,"2/5/2019"
"48520218","CALCIUM TOTAL       ",35.96,"2/5/2019"
"48520222","NEPHELOMETRY, NOS   ",55.06,"2/5/2019"
"48520227","OVA-PARASITES SMEARS",79.78,"2/5/2019"
"48520228","CPK TOTAL           ",43.82,"2/5/2019"
"48520229","PARATHORMONE PTH    ",204.50,"2/5/2019"
"48520230","CREATININE BLOOD    ",35.96,"2/5/2019"
"48520231","PHENYTOIN TOTAL     ",102.25,"2/5/2019"
"48520244","GLUCOSE, QUANT      ",32.58,"2/5/2019"
"48520246","PROLACTIN           ",152.81,"2/5/2019"
"48520249","GGT                 ",49.44,"2/5/2019"
"48520250","PROT E-PHOR-URIN-CSF",71.91,"2/5/2019"
"48520251","PROTEINELECTR FR-QNT",102.25,"2/5/2019"
"48520253","HEMOGLOBIN A1C      ",74.16,"2/5/2019"
"48520255","PSA, FREE           ",126.97,"2/5/2019"
"48520257","IRON                ",49.44,"2/5/2019"
"48520258","IRON BINDING CAPACIT",86.52,"2/5/2019"
"48520260","LEAD                ",85.39,"2/5/2019"
"48520261","RETIC COUNT, FLOW   ",16.85,"2/5/2019"
"48520262","RETIC COUNT, FLOW   ",16.85,"2/5/2019"
"48520264","RHEUMATOID FACT QUAN",44.94,"2/5/2019"
"48520265","RICKETTSIA AB       ",77.53,"2/5/2019"
"48520266","ROTAVIRUS AG,EIA    ",59.55,"2/5/2019"
"48520267","SYPHILIS TEST, QUAL ",32.58,"2/5/2019"
"48520268","PHOSPHATASE,ALKALINE",33.71,"2/5/2019"
"48520269","RSV ASSAY W-OPTIC   ",47.19,"2/5/2019"
"48520270","PHOSPHORUS, BLOOD   ",33.71,"2/5/2019"
"48520271","POTASSIUM SER PL WB ",33.71,"2/5/2019"
"48520273","PRS DRG IA ANAZ     ",102.25,"2/5/2019"
"48520274","PSA, TOTAL          ",128.09,"2/5/2019"
"48520276","PROTEIN TOT SER PLWB",42.70,"2/5/2019"
"48520278","SODIUM,SER PL OR WB ",33.71,"2/5/2019"
"48520280","SHIGA-LIKE TOX AG,EI",35.96,"2/5/2019"
"48520281","SIROLIMUS           ",55.06,"2/5/2019"
"48520282","THYROXINE T4, FREE  ",83.15,"2/5/2019"
"48520283","THYROID STIM TSH    ",115.73,"2/5/2019"
"48520284","TRANSFERASE AST     ",35.96,"2/5/2019"
"48520285","TRANSFERASE ALT     ",35.96,"2/5/2019"
"48520288","CULT STL BACT EA ADD",38.20,"2/5/2019"
"48520291","UREA NITROGEN,QUAN  ",35.96,"2/5/2019"
"48520292","URIC ACID, BLOOD    ",35.96,"2/5/2019"
"48520294","TACROLIMUS          ",141.57,"2/5/2019"
"48520296","HCG, QUAL           ",61.80,"2/5/2019"
"48520297","HEMATOCRIT, OTHER   ",25.84,"2/5/2019"
"48520298","HEMOGLOBIN          ",25.84,"2/5/2019"
"48520299","CBC W-PLT AUTO COMPD",53.93,"2/5/2019"
"48520304","PROTHROMBIN TIME    ",35.96,"2/5/2019"
"48520305","SED RATE NONAUTOMATE",31.46,"2/5/2019"
"48520306","PROT TOTL RANDOM URI",39.33,"2/5/2019"
"48520311","FRANCISELLA TULARENS",41.57,"2/5/2019"
"48520314","UA, AUTO W-SCOPE    ",29.21,"2/5/2019"
"48520315","UA, AUTO, W-O SCOPE ",22.47,"2/5/2019"
"48520319","HETEROPHILE AB SCREE",50.56,"2/5/2019"
"48520320","INF AGENT,IMMUNO QUA",70.79,"2/5/2019"
"48520321","VARICELLA-ZOSTER AB ",60.67,"2/5/2019"
"48520322","RHEUMATOID FACT,QUAL",46.07,"2/5/2019"
"48520323","VIRUS INOCU SHELL VI",78.65,"2/5/2019"
"48520326","VITAMIN B-6         ",112.36,"2/5/2019"
"48520327","DIHYDROXY VITAMIN D ",153.93,"2/5/2019"
"48520328","VITAMIN D 25OH      ",149.44,"2/5/2019"
"48520347","HOMOCYSTEINE        ",225.84,"2/5/2019"
"48520349","CULT STL BACT W-ISOL",77.53,"2/5/2019"
"48520351","CULTURE BACTERIA OTH",75.28,"2/5/2019"
"48520352","HERPES SIMP TYPE 2  ",77.53,"2/5/2019"
"48520353","APOLIPOPROTEIN EACH ",73.03,"2/5/2019"
"48520354","CULT URINE-COLONY CT",70.79,"2/5/2019"
"48520355","MICROSOMAL AB       ",69.66,"2/5/2019"
"48520358","PHENOBARBITAL       ",107.87,"2/5/2019"
"48520361","THROMBOPLAST TIMEPTT",43.82,"2/5/2019"
"48520363","RENIN               ",103.37,"2/5/2019"
"48520364","RESP SYNCYTIAL AG,IF",59.55,"2/5/2019"
"48520366","RUBEOLA AB          ",51.69,"2/5/2019"
"48520368","SCREENING PAP                 ",25.84,"2/5/2019"
"48520370","MICROBE SUSCEPT MIC ",60.67,"2/5/2019"
"48520371","ANTI-ENA            ",538.20,"2/5/2019"
"48520372","DETECT AGNTMULT,DNAD",160.67,"2/5/2019"
"48520372","DETECT AGT MULT,DNAD",160.67,"2/5/2019"
"48520373","STREP A ASSAY W-OPTI",61.80,"2/5/2019"
"48520376","SOMATOMEDIN         ",85.39,"2/5/2019"
"48520378","CARBAMAZEPINE TOTAL ",126.97,"2/5/2019"
"48520379","TESTOSTERONE, TOTAL ",129.21,"2/5/2019"
"48520380","TESTOSTERONE, FREE  ",159.55,"2/5/2019"
"48520382","TOPIRAMATE          ",48.31,"2/5/2019"
"48520383","PROT TOTL RANDOM URI",14.61,"2/5/2019"
"48520385","VALPROIC ACID TOTAL ",102.25,"2/5/2019"
"48520420","SMEARWET MOUNT SAL-I",31.46,"2/5/2019"
"48520488","PSA, SCREENING      ",128.09,"2/5/2019"
"48520489","BLD OCCULT FECES 1-3",25.84,"2/5/2019"
"48520500","ORGAN ACID,SIN,QUAN ",66.29,"2/5/2019"
"48530009","MICROALB QNT        ",89.89,"2/5/2019"
"48530015","ALPHA 1-ANTITRYP TOT",53.93,"2/5/2019"
"48530020","ANA,TITER           ",94.38,"2/5/2019"
"48530032","VITAMIN B-12        ",111.24,"2/5/2019"
"48530045","NATRIURETIC PEPTIDE ",135.96,"2/5/2019"
"48530065","CERULOPLASMIN       ",43.82,"2/5/2019"
"48530087","VENIPUNCTURE,ROUTINE",4.49,"2/5/2019"
"48530089","CREATININE UR-OTHER ",44.94,"2/5/2019"
"48530090","C-REACTIVE PROTEIN  ",44.94,"2/5/2019"
"48530108","DIGOXIN TOTAL       ",102.25,"2/5/2019"
"48530114","EHRLICHIA AB        ",41.57,"2/5/2019"
"48530132","FERRITIN            ",129.21,"2/5/2019"
"48530136","FOLIC ACID SERUM    ",104.49,"2/5/2019"
"48530140","GAMMAGLOB M-G-A-D   ",44.94,"2/5/2019"
"48530177","BASIC METABO CA TOTA",66.29,"2/5/2019"
"48530178","GENERAL HEALTH PANEL",175.28,"2/5/2019"
"48530179","ELECTROLYTE PANEL   ",52.81,"2/5/2019"
"48530180","COMP METAB PANEL    ",92.14,"2/5/2019"
"48530181","LIPID PANEL         ",94.38,"2/5/2019"
"48530182","RENAL FUNCTION PANEL",71.91,"2/5/2019"
"48530183","HEPATITIS ACUTE PANE",239.33,"2/5/2019"
"48530184","HEPATIC FUNCTION PAN",62.92,"2/5/2019"
"48530190","INFLU B ASSAY W-OP  ",59.55,"2/5/2019"
"48530190","INFLUENZA ASSAY W-OP",59.55,"2/5/2019"
"48530196","TISSUE EX FOR FUNGI ",51.69,"2/5/2019"
"48530200","LIPASE              ",58.43,"2/5/2019"
"48530202","URINE PREG TEST QL  ",44.94,"2/5/2019"
"48530207","BORRELIA BURG.CONFIR",149.44,"2/5/2019"
"48530209","MAGNESIUM           ",56.18,"2/5/2019"
"48530212","AMYLASE             ",53.93,"2/5/2019"
"48530216","BLD OCCULT FECES 1-3",25.84,"2/5/2019"
"48530218","CALCIUM TOTAL       ",35.96,"2/5/2019"
"48530228","CPK TOTAL           ",43.82,"2/5/2019"
"48530229","PARATHORMONE PTH    ",204.50,"2/5/2019"
"48530230","CREATININE BLOOD    ",35.96,"2/5/2019"
"48530231","PHENYTOIN TOTAL     ",102.25,"2/5/2019"
"48530250","PROT E-PHOR-URIN-CSF",71.91,"2/5/2019"
"48530251","PROTEINELECTR FR-QNT",102.25,"2/5/2019"
"48530253","HEMOGLOBIN A1C      ",74.16,"2/5/2019"
"48530257","IRON                ",49.44,"2/5/2019"
"48530258","IRON BINDING CAPACIT",86.52,"2/5/2019"
"48530261","RETIC COUNT, FLOW   ",16.85,"2/5/2019"
"48530264","RHEUMATOID FACT QUAN",44.94,"2/5/2019"
"48530265","RICKETTSIA AB       ",77.53,"2/5/2019"
"48530268","PHOSPHATASE,ALKALINE",33.71,"2/5/2019"
"48530270","PHOSPHORUS, BLOOD   ",33.71,"2/5/2019"
"48530271","POTASSIUM SER PL WB ",33.71,"2/5/2019"
"48530274","PSA, TOTAL          ",128.09,"2/5/2019"
"48530282","THYROXINE T4, FREE  ",83.15,"2/5/2019"
"48530283","THYROID STIM TSH    ",115.73,"2/5/2019"
"48530284","TRANSFERASE AST     ",35.96,"2/5/2019"
"48530285","TRANSFERASE ALT     ",35.96,"2/5/2019"
"48530291","UREA NITROGEN,QUAN  ",33.92,"2/5/2019"
"48530292","URIC ACID, BLOOD    ",35.96,"2/5/2019"
"48530294","TACROLIMUS          ",141.57,"2/5/2019"
"48530299","CBC W-PLT AUTO COMPD",53.93,"2/5/2019"
"48530300","THEOPHYLLINE        ",102.25,"2/5/2019"
"48530304","PROTHROMBIN TIME    ",35.96,"2/5/2019"
"48530305","SED RATE NONAUTOMATE",31.46,"2/5/2019"
"48530306","PROT TOTL RANDOM URI",39.33,"2/5/2019"
"48530314","UA, AUTO W-SCOPE    ",29.21,"2/5/2019"
"48530319","HETEROPHILE AB SCREE",50.56,"2/5/2019"
"48530320","INF AGENT,IMMUNO QUA",70.79,"2/5/2019"
"48530328","VITAMIN D 25OH      ",149.44,"2/5/2019"
"48530351","CULTURE BACTERIA OTH",75.28,"2/5/2019"
"48530354","CULT URINE-COLONY CT",70.79,"2/5/2019"
"48530363","RENIN               ",103.37,"2/5/2019"
"48530373","STREP A ASSAY W-OPTI",61.80,"2/5/2019"
"48530377","T3,TOTAL            ",111.24,"2/5/2019"
"48530379","TESTOSTERONE, TOTAL ",129.21,"2/5/2019"
"48530382","TOPIRAMATE          ",48.31,"2/5/2019"
"48530383","PROT TOTL RANDOM URI",14.61,"2/5/2019"
"48530385","VALPROIC ACID TOTAL ",102.25,"2/5/2019"
"48530488","PSA, SCREENING      ",128.09,"2/5/2019"
"48530489","BLD OCCULT FECES 1-3",25.84,"2/5/2019"
"48530500","ORGAN ACID,SIN,QUAN ",66.29,"2/5/2019"
"48540003","UA, NONAUTO W-SCOPE ",30.34,"2/5/2019"
"48540004","UA NONAUTO W-O SCOPE",23.60,"2/5/2019"
"48540006","ADRENOCORT ACTH     ",234.83,"2/5/2019"
"48540009","MICROALB QNT        ",89.89,"2/5/2019"
"48540014","AFP SERUM           ",115.73,"2/5/2019"
"48540019","ANA                 ",86.52,"2/5/2019"
"48540020","ANA,TITER           ",94.38,"2/5/2019"
"48540023","FLUORESCENT AB,SCREE",61.80,"2/5/2019"
"48540024","PRS DRG IA MET      ",143.31,"2/5/2019"
"48540029","ASO,TITER           ",57.30,"2/5/2019"
"48540032","VITAMIN B-12        ",111.24,"2/5/2019"
"48540036","BETA-2 MICROGLOBULIN",65.17,"2/5/2019"
"48540042","BLOOD SMEAR PERIHERAL         ",116.85,"2/5/2019"
"48540045","NATRIURETIC PEPTIDE ",135.96,"2/5/2019"
"48540049","CRP,HIGHLY SENS     ",132.58,"2/5/2019"
"48540062","CCP ANTIBODY        ",51.69,"2/5/2019"
"48540064","CARCINOEMBRYONIC AG ",140.45,"2/5/2019"
"48540069","DETECT AGNTMULT,DNAD",160.67,"2/5/2019"
"48540069","DETECT AGT MULT,DNAD",160.67,"2/5/2019"
"48540074","ASSAY TOXIN/ANTITOXI",115.73,"2/5/2019"
"48540077","COMPLEMENT AG, EA   ",115.73,"2/5/2019"
"48540083","CORTISOL TOTAL      ",128.09,"2/5/2019"
"48540088","CREATININE CLEARANCE",79.78,"2/5/2019"
"48540089","CREATININE UR-OTHER ",44.94,"2/5/2019"
"48540090","C-REACTIVE PROTEIN  ",44.94,"2/5/2019"
"48540095","CULT AEROBIC IDENTIF",86.52,"2/5/2019"
"48540101","CULT URINE W-P ID   ",68.54,"2/5/2019"
"48540104","CYTOCELL ENH X CR-VG",262.92,"2/5/2019"
"48540108","DIGOXIN TOTAL       ",102.25,"2/5/2019"
"48540109","DIHYDROXY VITAMIN D ",153.93,"2/5/2019"
"48540113","DEOXYRIBONUCLEASE AB",49.44,"2/5/2019"
"48540114","EHRLICHIA AB        ",41.57,"2/5/2019"
"48540116","EPSTEIN-BARR AB, EA ",133.71,"2/5/2019"
"48540120","ESTRADIOL           ",148.32,"2/5/2019"
"48540131","LEUKOCY ASSES FEC QL",17.98,"2/5/2019"
"48540132","FERRITIN            ",129.21,"2/5/2019"
"48540136","FOLIC ACID SERUM    ",104.49,"2/5/2019"
"48540138","FOLLICLE STIM HORM  ",125.84,"2/5/2019"
"48540148","SMEAR,GRAM STAIN    ",32.58,"2/5/2019"
"48540159","HEMOGLOBIN ELECTRO  ",51.69,"2/5/2019"
"48540163","HEP B SURF AB       ",87.64,"2/5/2019"
"48540166","HEPATITIS C AB TEST ",140.45,"2/5/2019"
"48540173","HERPES SIMPLX1,AG,IF",57.30,"2/5/2019"
"48540174","HERPES SIMP NON-SPEC",57.30,"2/5/2019"
"48540177","BASIC METABO CA TOTA",66.29,"2/5/2019"
"48540178","GENERAL HEALTH PANEL",175.28,"2/5/2019"
"48540180","COMP METAB PANEL    ",92.14,"2/5/2019"
"48540181","LIPID PANEL         ",94.38,"2/5/2019"
"48540182","RENAL FUNCTION PANEL",71.91,"2/5/2019"
"48540183","HEPATITIS ACUTE PANE",239.33,"2/5/2019"
"48540184","HEPATIC FUNCTION PAN",62.92,"2/5/2019"
"48540185","VITAMIN D 25OH      ",149.44,"2/5/2019"
"48540187","IMMUNOFIXATION ELECT",116.85,"2/5/2019"
"48540190","INFLU B ASSAY W-OP  ",59.55,"2/5/2019"
"48540190","INFLUENZA ASSAY W-OP",59.55,"2/5/2019"
"48540196","TISSUE EX FOR FUNGI ",51.69,"2/5/2019"
"48540197","LACTATE DEHYDROLDH  ",31.46,"2/5/2019"
"48540200","LIPASE              ",58.43,"2/5/2019"
"48540202","URINE PREG TEST QL  ",44.94,"2/5/2019"
"48540204","LITHIUM             ",56.18,"2/5/2019"
"48540206","LEUTEINIZING HORMONE",124.72,"2/5/2019"
"48540207","BORRELIA BURG.CONFIR",149.44,"2/5/2019"
