Code,Description,Price,,,
8201432,*Unipolar, Modular 52MM,$0.00,,
8201433,*Unipolar Neck +10.5,$0.00,,,
8201434,Hernia Kit,"$6,003.60",,,
8201435,*Vicryl Plus 0,$0.00,,,
8201436,Hernia Reload 4.8,$518.30,,,
8201437,*Vicryl Plus Ps-2,$0.00,,,
8201438,Illiac Crest Wedge 16-18MM,"$4,658.40",,,
8201439,Hex Fix Set Screw,$13.10,,,
8201444,Hickman Tube,"$1,991.20",,,
8201445,Ilizarov Cover,$170.50,,,
8201446,*Paragon T2 Arthrocare Wand,$0.00,,,
8201447,*Stem,Cemented Femoral Sz 3-,$0.00,,
8201448,Angioplasty Ring 24MM - 34MM,"$12,685.00",,,
8201449,Skin Stapler Ds-15,$26.95,,,
8201450,Endoprosthesis 26MM,Trunk Ip,"$11,181.30",,
8201451,*Hip Compression System,$0.00,,,
8201452,Endoprosthesis, Contra,"$5,803.80",,
8201453,Introducer 18 Fr Sheath,$692.15,,,
8201454,Leg Bag Latex Free,$18.15,,,
8201455,Sensi Care Protective Barrier,$36.00,,,
8201456,Saf Clens Af,$55.00,,,
8201457,Aquacel Ag 4 X 4,$82.00,,,
8201458,Aquacel Ag Rope,$99.00,,,
8201459,Duoderm Signal 8 X 9,$94.00,,,
8201460,Versiva 3 X 3,$29.00,,,
8201461,Versiva 5 X 5,$34.00,,,
8201462,2-1 Antifungal Ointment,$26.00,,,
8201463,*Surfit Natura Urostomy,$0.00,,,
8201464,Acetabular Pin,$311.85,,,
8201465,Cancellous Screw 20MM,$801.70,,,
8201466,Acetabular Liner 36MM,"$3,236.00",,,
8201467,Femoral Oxi Head 36MM,"$4,108.95",,,
8203150,Piggyback Sol Buretual,$114.20,,,
8203168,Piggyback Sol Butterfly,$34.60,,,
8203176,Piggyback Sol Continuous Flo,$12.15,,,
8203184,Piggyback Sol Dex. W/Alcohol,$42.65,,,
8203192,Piggyback Sol Irrigation,$16.05,,,
8203200,Piggyback Sol Quick Catheter,$9.15,,,
8203201,Standard Fixator Complete,"$5,596.05",,,
8203212,Standard T-Clamp,"$6,129.00",,,
8203218,*Saw Blade Gigli,$0.00,,,
8203223,Bone Screw 6MM,$406.10,,,
8203309,Epidural Tray,$242.00,,,
8203317,*Retention Suture Each Packa,$0.00,,,
8203325,*Suture Retriever,$0.00,,,
8203333,Temperature Monitor,$22.20,,,
8203341,Hot/Ice Machine - Daily Use,$118.95,,,
8203358,Dial-A-Flo,$73.80,,,
8201474,*Endocut Scissor Tip/Disposa,$0.00,,,
8201475,Accutib Inly Cutter/Disposab,"$2,473.20",,,
8201476,*Plate Ambi 130DEG 4 Slot 10,$0.00,,,
8201477,Hip Prothesis,"$26,013.95",,,
8201478,Polyflex Esoph Stent,"$4,343.00",,,
8201479,Hip System 6.3 12/14 10.5-19,"$11,478.25",,,
8201480,Liner,Convene Bipolar 26 38-,"$1,140.65",,
8201481,*Cruciate Accessory Kit/Aclr,$0.00,,,
8201482,Liner,Convene Bipolar 28 43-,$940.75,,
8201483,*Drill Bit 3/16 X 6,$0.00,,,
8201484,Liner,Convene Bipolar 28 47-,$805.55,,
8201485,Hip Screw All Sizes,$342.40,,,
8201486,Liner,Convene Bipolar 28 52-,"$1,027.10",,
8201487,*Steri Strip 1 X 5,$0.00,,,
8201488,Convene Bipolar Liner 28 57-,"$1,027.10",,,
8201489,Femoral Component Sz 5 Left,"$7,505.05",,,
8201490,Hip Stem 12/14 Taper,"$10,292.25",,,
8201491,Trunk-Ipsilat Leg 23MX12MX14,"$11,982.30",,,
8201492,Contralateral Leg 12MM X 10C,"$5,964.00",,,
8201493,Plate, Hirschorn All Sizes,"$1,397.70",,
8201494,Disposable Introdu Sheath 12,$432.65,,,
8201495,*Kugel Hernia Patch 8X12 Bar,$0.00,,,
8201496,*Denver Splint,$0.00,,,
8201497,*Hernia Patch Sm Cir/Bard Ku,$0.00,,,
8201498,Tibial Insert 3D, Sz 4/15MM,"$2,894.75",,
8201499,Acl Kit/Disposable,"$2,258.00",,,
8201500,Meniscal Repair Kit,Rapidloc,"$1,009.25",,
8201501,Screw 7X23,Biocryl Interfere,"$1,309.15",,
8201502,*Hemi Btb W/Shape Bone Block,$0.00,,,
8201503,Silver Foley Cath,$87.00,,,
8201519,Hot/Ice Blanket,$290.15,,,
8201521,Hot/Ice Blanket 10 X 18,$377.80,,,
8201522,Surgicel 2X3,$140.70,,,
8201523,*Aortic Valve,Magna Per 19-2,$0.00,,
8201524,*Clip Applier Cartridge 10MM,$0.00,,,
8201525,*Mesh,Surgisis Gold 13 X 15C,$0.00,,
8201526,*Mesh, Surgisis Gold 20 X 20,$0.00,,
8201527,*Glue System, Deput Prism Ii,$0.00,,
8201528,Tibial Insert Sz 8/15 Right,"$1,807.00",,,
8201529,Tibial Insert Sz 8/15 Left,"$1,807.00",,,
8201530,Tibial Insert,3D Sz 8/13 Rig,"$1,807.00",,
8201531,Tibial Insert, Curved Sz 3,"$3,003.60",,
8201532,Template-Integra Dermal Regene,"$3,376.00",,,
8201533,*Plate, Ambi 5 Hole,$0.00,,
8201534,*Acetabular Cup Sz 50MM-66MM,$0.00,,,
8201535,I/A Unit, Supplies,"$1,479.05",,
8201536,Acetabular Liner +4,"$3,796.55",,,
8201537,*Sling Graft, Urinary Incont,$0.00,,
8201538,Tibial Insert Constra Sz 6/2,"$3,085.35",,,
8201539,*Alloderm Graft 6 X 12,$0.00,,,
8201540,Alloderm Graft 6X12 Extra Th,"$3,892.75",,,
8201541,*Screw, Chs Lag 95MM,$0.00,,
8201542,Stem Extension, Nexgen,"$2,675.30",,
8201543,ILS Staple System,"$3,867.85",,,
8201544,Femoral Component, Nexgen,"$4,801.10",,
8201545,Femoral Component, Nexgen,"$8,044.80",,
8201546,Tibial Component, Nexgen,"$3,915.15",,
8201547,Articulate Surface, Nexgen,"$3,143.05",,
8201548,Stem Extension, Nexgen,"$2,675.30",,
8201550,Nail, Im All Sizes,"$2,837.75",,
8201551,Silicone Breast Implant 540C,"$5,438.45",,,
8201552,*Implant 650 Silicone Breast,$0.00,,,
8201553,Silicone Breast Implant 390,"$4,473.40",,,
8201554,Humeral Stem, Global Sz 10,"$8,474.15",,
8201555,Silicone Breast Implant 475C,"$4,473.40",,,
8202434,*Staples/Skin,$0.00,,,
8202435,Sling and Swath,$79.00,,,
8202442,Snare Captivator,$76.40,,,
8202459,Solcotrans,$850.60,,,
8202461,Sol Sys Stem 6IN,"$13,128.20",,,
8202463,Sol Sys Stem 8IN,"$13,407.95",,,
8202464,SOL System Stem 15.0 10,"$14,230.55",,,
8202465,Spatula Tip,"$2,129.00",,,
8202466,Spec Sf Fem Comp Taper,"$14,107.65",,,
8202467,*Spiral Tip Filiform,$0.00,,,
8202469,Spinal Fusion Stim. SPFXL II,"$12,513.05",,,
8202470,Spinal Cord Inline Ext Kit,"$4,762.60",,,
8202472,Spinal Cord Stimulator Lead,"$4,917.45",,,
8202473,Spinal Cord Generator Kit,"$22,702.10",,,
8202474,Spinal Cord Generator Kit IP,"$20,804.65",,,
8202475,Spoon Plate, Basic,"$1,742.00",,
8202476,Sp3 Porous Acetabular Shell,"$6,432.15",,,
8202478,*Spool Wire 22-26GA,$0.00,,,
8202480,Spool Suture Wire 28-36,$356.80,,,
8202481,Spring Loaded Nut,$274.35,,,
8202483,*Staples, Gia,$0.00,,
8202491,Staples- T.a.,"$1,001.00",,,
8202501,Summit Taper Hip Stem,"$9,600.70",,,
8202502,*Pinnacle Cancellous Bone Sc,$0.00,,,
8202503,Articul/Eze Femoral Head,"$6,440.00",,,
8202504,*Ultamet Insert,$0.00,,,
8202509,Statak Screw,$869.20,,,
8202510,Stone Catcher Tip,"$1,781.50",,,
8202515,Per Plus Stent 4.8 X 26,"$1,347.25",,,
8202517,*Steinman Pin All Sizes,$0.00,,,
8202518,Steinmann Pin W/Ctrl THR 4.0,$349.45,,,
8202519,Per Plus Stent 6 X 24,"$1,347.25",,,
8202521,*Drill Bit Coring Reamer,$0.00,,,
8202523,Corinthian Opta Stent 39 x 7,"$2,363.75",,,
8202524,Corinthian IQ Stent 29 x 7,"$4,194.45",,,
8202525,*Stent Set Ureteral All Size,$0.00,,,
8202526,Corinthian IQ Stent 29 x 8,"$4,194.45",,,
8202527,Velocity Stent,"$3,089.50",,,
8202528,GFX Stent,"$5,826.20",,,
8202529,Corinthian IQ Stent 39 x 8,"$4,194.45",,,
8202533,*Stockinette,$0.00,,,
8202541,*Stone Basket All Sizes,$0.00,,,
8202558,Stop Cock 3 Way,$10.80,,,
8202566,*Suction Currettage,$0.00,,,
8202574,*Plate Supracondylar,$0.00,,,
8202582,Surg. Contact Lens,"$2,109.95",,,
8202590,Surgiwand I/A Unit,"$1,154.75",,,
8202608,Synthes Drill Bits,$289.35,,,
8202609,*Catheter, Ureteral Tigertai,$0.00,,
8202610,Synergy Femoral Comp,"$9,895.75",,,
8202611,*Flurofour Stent,$0.00,,,
8202612,Versalift Inlay Stent,"$1,247.50",,,
8202616,T Buttress Plate, Basic,"$1,032.70",,
8202624,*T Tube All Sizes,$0.00,,,
8202632,T Plate, Basic,$237.40,,
8202636,T Plate Mini,$232.10,,,
8202640,T Plate, Small,"$1,347.60",,
8202657,Theraband,$2.30,,,
8202665,Theraputty,$16.50,,,
8202669,*Tegaderm 4 X 4,$0.00,,,
8202670,*Tegaderm 4 X 10,$0.00,,,
8202671,Tetra Stent,"$2,857.85",,,
8202673,Thigh Length Support,$78.20,,,
8202678,Three Fluted Drill Bit,"$1,305.30",,,
8202681,Thomas Splint Sling All Size,$226.90,,,
8202699,Tibia Bolt All Sizef,"$2,627.95",,,
8202700,Tip Threaded Guidewire,$517.45,,,
8202701,Titanium Spoon Plate,"$1,214.50",,,
8202705,*Total Hip Bone Prep Kit,$0.00,,,
8202707,Total Hip Ceramic,"$26,013.95",,,
8202715,Total Hip Components,"$11,114.50",,,
8202719,*Total Hip Ball,$0.00,,,
8202721,Total Hip Ball 32 0-18,"$4,954.85",,,
8202723,Total Hip Prosthesis,"$12,593.00",,,
8201072,*Sheeny Collar Button,$0.00,,,
8201073,Epicardial Lead,"$7,197.65",,,
8201074,*Mesh Prolene Lap Hernia/Med,$0.00,,,
8201075,*Mesh Prolene Lap Hernia/Lar,$0.00,,,
8201076,*Mesh Prolene Lap Hernia/X-L,$0.00,,,
8201077,Femoral Head 22MM +0,"$3,717.40",,,
8201078,Dermabond,$191.00,,,
8201318,Burr Hole Cov 1.2 Mal 7MM-20,"$1,127.55",,,
8201319,Plate,18 Hole Straight Malle,"$2,393.30",,
8201320,Plate,1.2 Burr Hole Cov 7MM-,"$1,006.45",,
8201321,Plate, 24 Hole St Midface Cn,"$2,603.75",,
8201322,Plate,20 Hole St Midface Mal,"$2,514.45",,
8201323,Plate, 24 Hole St Midface,"$2,318.35",,
8201324,Plate, 4 Hole St W/Bar Midfa,$545.05,,
8201325,Plate,4 Hole Crvd W/Bar Midf,$666.25,,
8201326,Plate, 10 Hole Curved Midfac,"$1,271.75",,
8201327,Plate, 5 Hole T Midface,$758.50,,
8201328,*Blade 4.0 Pediatric,$0.00,,,
8201329,H-Plates,"$1,331.05",,,
8201330,Refl Int Acet Shell No/H 56M,"$4,544.20",,,
8201332,Liner, Reflection,"$4,842.10",,
8201333,Plate,5 Hole Y Plate W/4MM B,$819.00,,
8201334,Cobalt Chrome Taper Fem Head,"$1,620.00",,,
8201335,Plate, 2 X 2 Hole 3D Midface,"$1,104.50",,
8201336,Reflection Thread Hole Cover,$635.00,,,
8201337,Hagie Pins All Sizes,$242.45,,,
8201338,Cementrilizer, Spec Invis Di,$793.75,,
8201339,Plate, 2 X 6 Hole 3D Midface,"$1,998.30",,
8201340,Spectron Hi Offset Femoral,"$10,797.60",,,
8201341,Femoral Component, Spectron,"$14,107.65",,
8201342,Modular Neck, Spectron,"$11,905.75",,
8201343,Plate,5HLE L 2MM Advmt 100 D,$940.05,,
8201344,Plate,5 Hle L 5MM Advmt 100,$968.95,,
8201345,Half Sleeve Elbow to Axilla,$32.25,,,
8201346,Plate,6 Hle L 12MM Advmt 100,"$1,029.55",,
8201347,Plate,5 Hle L 2MM Advc 100 D,$914.20,,
8201348,Plate, 7 Hole Double Y Midfa,$968.95,,
8201349,Plate,6 Hle L 8MM Advmt 100,"$1,000.65",,
8201350,Plate,5HOLE L 5MM Advc 100 D,$945.90,,
8201351,Plate,6HOLE L 8MM Advc 100 D,"$1,006.45",,
8201352,Plate,6HOLE L 12MM Advc 100,$642.60,,
8201353,Plate,5HOLE L 2MM Advmt 100D,$951.60,,
8201354,Plate,5HOLE L 5MM Advmt 100D,$980.50,,
8201355,Plate,6HOLE L 8MM Advmt 100D,"$1,012.20",,
8201356,Plate,6HOLE L 12MM Advmt 100,"$1,041.10",,
8201357,Plate, 16 Hole St Midface Lo,"$1,816.65",,
8201358,Plate,8 Hole Curved Midfac L,$879.55,,
8201359,Shield,Des Ufac&Mfac 1.2MM-1,$175.95,,
8201360,Bone Screw Markers,$31.90,,,
8201361,Marker 3MM Auto Pilot/4MM-20,$17.45,,,
8201362,Plate,16 Hole St Man Lock Co,"$1,908.95",,
8201363,Plate, Mini 16 Hole,$758.50,,
8201364,Plate, Mini 6 Hole,$545.05,,
8201365,Plate- 4 Hole St Lng Bar- Lock,$780.00,,,
8201366,Plate, 3D 4 X 2 Hole Square,"$1,695.60",,
8201367,*Plate, 3D 6X2 Hole Crvd Squ,$0.00,,
8201368,Plate, 14 Hole Fracture,"$3,220.90",,
8201369,Plate, Fracture Holes,"$2,058.90",,
8201370,Plate, Angle Fx 6 Hole 140 D,"$3,088.25",,
8201371,Plate, 4 Hole Compression,"$1,453.35",,
8201372,Plate, 6 Hole Compression,"$2,119.40",,
8201373,Plate,4 Hole 2.3MM Compressi,"$1,453.35",,
8201374,Plate,6 Hole 2.3MM Compressi,"$2,119.40",,
8201375,Template, Mand Fracture,$196.20,,
8201376,Plate- 4HOLE W/Bar Fracture,"$2,149.00",,,
8201377,Plate, 6 Hole W/Bar Fracture,"$2,240.50",,
8201378,Strap,Heavy Clavicle All Siz,$163.60,,
8201379,Plate,4 Hole C Shaped Fractu,"$1,816.65",,
8201380,Plate, 6 Hole Angled 115 Deg,"$2,210.70",,
8201381,Femoral Head,Cobalt Chrome T,"$4,744.45",,
8201382,*Screws,2.0MM Bone Cros 4MM-,$0.00,,
8201383,Screw,2.0MM Bone Cros 18MM&2,$297.05,,
8201384,Cobra Collared Prim Femor Co,"$5,827.60",,,
8201385,Fem Comp, Cobra 135MM 12/14,"$5,345.10",,
8201386,Sling, Hemi,$432.00,,
8201387,Screw-2.0MM Lock Cros 4MM-20MM,$537.00,,,
8202758,*Trachesoft Xlt,$0.00,,,
8202764,Trans-Bronch. Needle,$297.45,,,
8202765,*Ivc Filter,$0.00,,,
8202770,*Triple Lumen Moss Tube,$0.00,,,
8202772,Transbronchial Needle,$18.55,,,
8202774,Trocar Tip Passing Pin,$735.15,,,
8202780,Trocar- 10MM,$949.00,,,
8202798,Trocar, 11mm,$849.30,,
8202806,Trocar Surgiport 5MM,$440.00,,,
8202807,Twist Drill 1.5 7MM,$563.45,,,
8202808,Twist Drill 1.5 21MM,$500.50,,,
8202809,Twist Drill 1.5 22MM,$695.10,,,
8202810,Twist Drill 1.3 W/W/Ostop,$585.45,,,
8202811,Twist Drill W/Stop Shaft End,$600.00,,,
8202814,*Trocar Surgiport 7/8MM B8lt,$0.00,,,
8202816,*Tvt Device Kit,$0.00,,,
8202818,Orbital Trocar 10/11,$785.35,,,
8202820,Orbital Trocar 5.5,$574.20,,,
8202822,UA Kit,$25.90,,,
8202830,Unipolar Prosthesis, Depuy,"$10,664.95",,
8202832,Unipolar 12/14 Taper Sleeve,$611.45,,,
8202834,*Unipolar Head 40-61MM,$0.00,,,
8202838,*Stem Ultima Calcar,$0.00,,,
8202844,*Universal Clamp,$0.00,,,
8202848,Universal Knee Immobilizer 1,$413.20,,,
8202855,Universal Knee Immobilizer 2,$413.20,,,
8202863,Universal Knee Immobilizer 2,$413.20,,,
8202871,Universal Pelvic Traction,$469.05,,,
8202889,Universal Rib Belt All Sizes,$219.85,,,
8202890,Universal Joint,"$2,799.85",,,
8202894,Universal Femoral Head,"$5,753.50",,,
8202895,*Catheter/Universal Rutner,$0.00,,,
8202897,Universal Shoulder Immobiliz,$194.80,,,
8202900,Universal RNGLC 2H Shell 40-,"$4,209.30",,,
8202905,Universal Swathe And Sling,$40.50,,,
8202913,*Ureteral Stent,$8.00,$0.00,,
8202914,*Ureteral Illuminator,$0.00,,,
8202921,Urethal Biopsy Set,$721.10,,,
8202939,*Catheter All Sizes Urethera,$0.00,,,
8202940,Wedge Device,"$1,291.95",,,
8202947,Urol. Grasp Forcep,"$1,890.10",,,
8202954,USCI Bipolar Pacemaker Elect,"$1,445.70",,,
8202960,Vacu Cut Biopsy Needle Syste,$133.50,,,
8202962,Vacu Mix Bowl,$729.00,,,
8202970,Vacuum Extractor,$142.00,,,
8202975,Vapr Electrode 2.3 160MM,"$1,177.90",,,
8202980,*Venous Cannula 22 Vcs,$0.00,,,
8202988,Vascular Graft All Sizes,"$1,321.20",,,
8202996,Venti Mask,$29.25,,,
8202998,Vented Paclitaxel Set,$69.00,,,
8203001,Vessel Dilator 4FR,$45.45,,,
8203002,*Vessel Loop Each Package,$0.00,,,
8203005,Vessel Dilator 5FR,$35.55,,,
8203008,Vessel Dilator 6FR,$35.55,,,
8203009,Visilex Mesh,$914.50,,,
8203010,Vitrctomy Lens,"$1,117.00",,,
8203012,Vista Guiding Cath RDC,$379.35,,,
8203014,Vista Guiding Cath Contra,$713.05,,,
8203028,Waist Height, 1 Leg Panty Op,$233.65,,
8201219,Y Plate Mid Locking 7 Hole D,"$1,424.55",,,
8201220,Fluid Warmer Tubing,$254.85,,,
8201221,Articular Ins 6R 10-16MM,"$7,456.25",,,
8201222,Articular Ins 6R 18-20MM,"$8,562.55",,,
8201223,Articular Ins 5R 10-16MM,"$7,456.25",,,
8201224,Articular Ins 5R 18-20MM,"$8,562.55",,,
8201225,Articular Ins 4R 10-16MM,"$7,456.25",,,
8201226,Articular Ins 4R 18-20MM,"$8,562.55",,,
8201227,Articular Ins 3R 10-16MM,"$7,456.25",,,
8201228,Articular Ins 3R 18-20MM,"$8,562.55",,,
8201229,Y Plate Midface Locking 8 Ho,"$1,303.40",,,
8201230,L Plate 5 Hole/2MM Adv Mid L,"$1,029.55",,,
8201231,L Plate 5 Hole/5MM Adv Mid L,"$1,090.05",,,
8201232,L Plate 6 Hole/8MM Adv Mid L,"$1,150.60",,,
8201233,L Plate 6 Hole/12MM Adv Mid,"$1,182.30",,,
8201234,Plate,2X34 Hole Dbl Strp Md,"$4,270.40",,
8201235,Plate,2X34 Dbl Strp Midface,"$4,117.65",,
8201236,*Screw,1.7MM Selftap Mf 3MM-,$0.00,,
8201237,*Flexible Nozzle,$0.00,,,
8201238,Fluroscopy Drape,$32.40,,,
8201239,Screw,1.9MM Emer Midfa 3MM-9,$271.20,,
8201717,*Kugel Patch 11 Cm X 18 Cm,$0.00,,,
8201721,Tailor Annuloplasty Ring,"$8,825.00",,,
8201722,Sleeve, 5MM Bladeless Cb5lt,$190.95,,
8201723,Shears,Curv W/Pist Hand Har,$672.90,,
8201724,Pinnacle Acetabular Cup 66MM,"$4,044.90",,,
8201725,Koppe Lens,$684.40,,,
8201733,Screw, Kurosaka,$983.90,,
8201735,*Patella 26MM - 38MM,$0.00,,,
8201741,Mesh, Lap Hernia,$798.10,,
8201742,Arm Splint 6 In,$48.00,,,
8201743,Mesh, Dynamic,"$7,910.65",,
8201744,*Talar,Agility (Tm)Pst Aug S,$0.00,,
8201745,MESH, LUHR MICRO .8 40 x 60,"$6,912.85",,
8201746,MESH, LUHR MICRO .8 60 x 100,"$4,003.90",,
8201747,*Head Global Cap Pc Sz 52 X,$0.00,,,
8201748,*Implnt Silicone Rnd Brst 35,$0.00,,,
8201749,Bilayer Matrix Wound Dress 2X2,"$8,098.00",,,
8201750,*Knee Insrt, 3D Sz 2/11-12/1,$0.00,,
8201751,*Humer Head W/Off Fem Tap 38,$0.00,,,
8201756,Flexiseal Kit,"$1,309.00",,,
8201757,Flexiseal Pouch,$53.00,,,
8201758,Lap Sponges,$11.00,,,
8201759,*Femoral Head,$0.00,,,
8201760,*Screw, Locking 6.0 X 70,$0.00,,
8201766,*Catheter, Lap. Chole,$123.00,,
8201774,Laryngeal Mirror - Size 00,$81.45,,,
8201775,*Trach Tube, Laserflex,$0.00,,
8201782,*LDS,$0.00,,,
8201790,Lds, Loading Unit,"$1,339.55",,
8201808,Levacuator,$202.45,,,
8201815,Mini Infuser Tubing,$5.50,,,
8201816,Levine Tube,$58.90,,,
8201824,Plate, Ligament Fix.,"$1,409.10",,
8201825,*Linear Reload,$0.00,,,
8201826,*Linear Stapler,$0.00,,,
8201832,*Lithrotripter Probe,$0.00,,,
8201840,Corset- Lumbar Sacral,$101.00,,,
8201842,Magic Pin,$123.55,,,
8201845,*Mesh Bard Composix 12 X 12,$0.00,,,
8201850,Microplus Boneplate 2X2 3-D,"$1,280.00",,,
8201851,Microplus Boneplate 1.2 16H,"$1,609.45",,,
8201852,Microplus T Plate 5H,$834.10,,,
8201853,Microplus Double Y Shape,$885.30,,,
8201854,Microplus Burr Hole Cover 1.,"$1,148.60",,,
8201857,Catheter, Mallecot Or Pezzar,$84.30,,
8201865,*Mesh, Marlex,$0.00,,
8201866,Medullary Tube,$494.60,,,
8201870,Screw, Micro Xlong,$402.90,,
8201871,Microplus St Plate 6 Hole,$607.30,,,
8201872,Screw, Micro Stap .8 2-8MM,$380.55,,
8201873,Messner Plate All Sizes,$427.30,,,
8201874,Screw, Micro Plus 1.2 2-12MM,$410.15,,
8201875,Screw,Micro Stap Er 1.0 2-12,$425.60,,
8201876,Micro Screw Stap Er 1.4 X 3-,$366.00,,,
8201878,Microplus Double Tplate,$739.05,,,
8201879,Plate, Micro Strt .5 8H 30MM,$802.05,,
8201881,Microbore Bard Tubing,$11.05,,,
8201885,Plate, Micro Strt .5 23H 90M,"$2,378.75",,
8201889,Micro Twist Drill,$609.90,,,
8201890,Plt,Micro T .5 6-8H 14-22/2.,$810.95,,
8201891,Drill,Micro Twist 52M Jslot,$614.90,,
8201892,Drill, Micro Twist 6M Jslot,$614.90,,
8201893,Drill, Micro Twist 6M Jslot,$614.90,,
8201895,Micro Dbl TPlate .5 11H 10/1,$998.00,,,
8201898,Micro L Plate .5 90 angle,$810.95,,,
8201899,Plate, Mini Fragment,$681.95,,
8201907,Screw, Mini Fragment,$144.15,,
8201915,Tubing, Mini Infuser,$36.45,,
8201918,*Clamp, Multipurpose,$0.00,,
8201919,Probe, Needletip,"$1,740.20",,
8201920,Ninja Fx Balloon,"$1,422.20",,,
8201921,Nir W/Sox,"$5,629.60",,,
8201923,Noz Stop,$139.05,,,
8201930,*Orthoglass 1,$0.00,,,
8201931,02 Tubing,$12.75,,,
8221251,Connecting Tubing,$24.50,,,
8221269,Delee Suction Catheter,$3.45,,,
8221277,*Catheter External,$0.00,,,
8221285,Picc Catheter,$711.00,,,
8221293,*Trocar Thoracic Catheter,$0.00,,,
8221301,Enema Bag,$11.70,,,
8221319,Peri Cleansing Bottles,$3.00,,,
8221384,Toothpaste,$1.45,,,
8221392,Toothbrush,$2.20,,,
8221400,Bedpan,$7.25,,,
8221418,Fracture Bedpan,$12.65,,,
8221426,Carafe,$2.90,,,
8221428,Capsure,"$1,604.85",,,
8221434,Emesis Basin,$2.00,,,
8221459,Temperature Kit,$43.85,,,
8221475,Urinal,$6.25,,,
8221483,Underpads Package,$13.00,,,
8221491,Sitz Bath,$16.00,,,
8221509,Urine Hat,$15.65,,,
8221533,Lotion,$2.20,,,
8221541,Breast Shield,$16.50,,,
8221574,Ear Syringe,$6.60,,,
8221582,Sheepskin,$61.45,,,
8221590,Maternity Kit,$83.55,,,
8221608,Inflatable Ring Cushion,$35.95,,,
8221609,Inflate/Deflate Pump,"$6,387.30",,,
8221616,Mesh Pants,$16.60,,,
8221618,Micro Power System Bur,$289.00,,,
8221619,*Mesh Antrium,$0.00,,,
8221620,Micro Mesh 7.5 X 12,"$1,711.70",,,
8221623,Mesh Bard Composix 6x8,"$6,040.10",,,
8221624,Panty Liners,$10.60,,,
8221640,Ostomy Irrigation Set,$147.30,,,
8221657,Drainable Bag Clamps,$8.00,,,
8221665,*Ostomy Belt,$0.00,,,
8221681,Skin Temp Probe,$38.20,,,
8221707,Suction Canister,$12.00,,,
8221715,*Hemovac,$0.00,,,
8221723,Geo-Matt,$422.00,,,
8221731,Soft Skin Sleeve,$90.15,,,
8221801,Xeroform 5X9,$6.00,,,
8222002,*Travenol Biopsy Needle,$0.00,,,
8222101,*Bardic Bile Bag,$0.00,,,
8222150,Op Site Small,$2.00,,,
8222176,*Op Site Large,$0.00,,,
8222200,OP Site Large,$95.15,,,
8222259,Cysto Set,$75.00,,,
8222309,Tur Set,$31.00,,,
8222358,Cysto Water 3000cc,$44.40,,,
8222408,*Sorbitol,$0.00,,,
8202200,Reflection Acet Shell,"$5,179.45",,,
8202202,*Red Cross Bone,$0.00,,,
8202206,Screw- Cancellous,$864.00,,,
8202208,Screw Drill, Reflection,"$1,369.40",,
8202210,*Reticulator,$0.00,,,
8202211,Revision Kit,"$2,121.60",,,
8202212,Nmini Boneplate 4H 6-8MM,$409.80,,,
8202213,Nmini Boneplate 8 H Regular,$658.60,,,
8202214,Nmini Boneplate 16H Regular,"$1,368.05",,,
8202215,Nmini Boneplate L Rt/Lt Bar,$892.70,,,
8202216,Nmini Boneplate L Rt/Lt Bar,$870.75,,,
8202217,Nmini Boneplate L Rt/Lt Bar,$892.70,,,
8202218,Nmini Boneplate L Rt/Lt Bar,$936.65,,,
8202219,Nmini Boneplate T 5H 10MM,$921.90,,,
8202220,Nmini Boneplate Y 5H 8MM,$899.85,,,
8202221,Nmini Boneplate Dbl Y 6/7H,"$1,009.60",,,
8202222,Nmini Boneplate Orbita 4H 6M,$673.20,,,
8202223,Nmini Boneplate Orbita 6H 8M,$812.15,,,
8202224,Nmini Boneplate Orbita 8H,$899.85,,,
8202225,Nmini Boneplate 3D 55 2X2 Sq,$841.45,,,
8202226,Nmini Boneplate 2D 55 4X2 Sq,"$1,682.60",,,
8202227,Ste Plate 9H 0.75 L-Rt/Lt,$973.15,,,
8202228,Retinal Implant,$894.55,,,
8202229,Ste Plate 5H 0.75 L-Rt/Lt,$834.10,,,
8202230,Ste Plate 8H 0.75 Y Form,$907.25,,,
8202231,Ste Plate 6H 0.75 Curved,$709.80,,,
8202232,3D Boneplate 1MM 3X2H Sq,"$1,470.45",,,
8202233,Profyle Boneplate 1.7 10/12,$270.85,,,
8202234,*Trach Tts Cuff, Adj Sz 6-7,$0.00,,
8202236,Retro Endopylotomy Stent,"$1,937.00",,,
8202243,Ref Sp3 Three Hole Shell,"$6,738.90",,,
8202244,*Rib Belt,$0.00,,,
8202245,*Round Burr 2.0 - 7.0,$0.00,,,
8202251,*Pins, Rush All Sizes,$0.00,,
8202269,Russells Polyester,$317.20,,,
8202277,Saccomanno Brush,$285.00,,,
8202285,Sanitary Pads,$5.10,,,
8202293,*Saw Blades,$0.00,,,
8202301,Scalpelectrode Each,$31.00,,,
8202308,SCREW, SCHANZ 4.0 x 100,$311.20,,
8202315,Screwdriver Blade Cross Fit,"$1,097.30",,,
8202319,Scrotal Support,$43.50,,,
8202327,Semi-Tubular Plate, Large 4,$377.40,,
8202335,Semi-Tubular Plate, Large 5,$396.70,,
8202343,Semi-Tubular Plate, Large 6,$410.80,,
8202350,Semi-Tubular Plate, Large 7,$463.50,,
8202351,*Sepra Film,$0.00,,,
8202368,Silastic Drain,$280.80,,,
